scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
high_vol,E0_ideal,buy-and-hold,10,20.67689612128307,6.9895944159284555,16.52360177590907,24.786056571963083,0.1402711298422833,1
high_vol,E0_ideal,deepseek:deepseek-v4-pro,10,12.489722604575805,5.27917850720368,9.499766886274623,15.50539654348338,0.09530049816653088,9
high_vol,E0_ideal,glm:glm-5,10,15.174341925131722,5.403424983824478,12.00717910630084,18.4192107069118,0.1119313148198667,6
high_vol,E0_ideal,mean-reversion,10,5.201833168453282,2.7044410364725917,3.629601666089914,6.845984397365693,0.028530605242136707,12
high_vol,E0_ideal,minimum-variance,10,18.972565397370186,4.45508488970468,16.315841177617305,21.569194503814035,0.13848252598451785,3
high_vol,E0_ideal,naive-momentum,10,16.736748690928554,6.674531233596433,12.698334747216983,20.751793753146398,0.10773920803640531,4
high_vol,E0_ideal,poe:claude-opus-4.7,10,14.947210226962444,5.823648285075374,11.547150688075105,18.464828060967687,0.10976581056054176,7
high_vol,E0_ideal,poe:gemini-3.1-pro,10,11.773024770373606,5.692308535809388,8.36725716408214,15.072178058624194,0.08663797465364767,10
high_vol,E0_ideal,poe:gpt-5.5,10,15.35122244450844,5.36550636702332,12.20990510969365,18.60849238605407,0.1113894810539082,5
high_vol,E0_ideal,random,10,14.24967434205611,5.863686338302085,10.865231615075823,17.467198685804938,0.09834144981676711,8
high_vol,E0_ideal,risk-parity,10,19.706185599172436,6.486000550763102,15.837185001057014,23.46778864838123,0.13665090659224483,2
high_vol,E0_ideal,signal-weighted,10,6.528199062018468,3.8432972727760273,4.318398097460351,8.762034751372019,0.029079971482719503,11
high_vol,E1_default_stress,buy-and-hold,10,16.58751367438416,4.968055960831185,13.581340781030173,19.47481429528478,0.12010439967546238,1
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,10,12.243739788224639,6.211407796284655,8.608291306492914,15.837652864454355,0.09479961385526134,4
high_vol,E1_default_stress,glm:glm-5,10,11.592556642720847,6.292969039578746,8.083125034863363,15.319651086245447,0.0880373156354787,8
high_vol,E1_default_stress,mean-reversion,10,4.228375403835687,3.2942822365719002,2.2854474727751057,6.137967097215791,0.023638535325271715,12
high_vol,E1_default_stress,minimum-variance,10,13.870605526762855,4.897061132767562,11.01487314845917,16.693139981567178,0.1025863686976739,2
high_vol,E1_default_stress,naive-momentum,10,11.618227591402935,5.236394135921353,8.567019653548712,14.603334316629908,0.0872965232807427,7
high_vol,E1_default_stress,poe:claude-opus-4.7,10,11.919500625243115,6.489596002584204,8.218928580624262,15.808494758426756,0.08945621553916965,6
high_vol,E1_default_stress,poe:gemini-3.1-pro,10,10.353958682090521,4.820912290812883,7.355285459118454,13.046431399424867,0.07067941491253121,9
high_vol,E1_default_stress,poe:gpt-5.5,10,12.165341615646424,6.740464667366467,8.383051004643669,16.280316417809477,0.09240832634297855,5
high_vol,E1_default_stress,random,10,10.319520457058823,3.9384106236236365,8.082727393416295,12.53781563102714,0.07312766823178829,10
high_vol,E1_default_stress,risk-parity,10,13.412224791095602,4.990190380924262,10.365995734263311,16.0935005217619,0.10069274244204127,3
high_vol,E1_default_stress,signal-weighted,10,5.043207759123176,3.8210082470684825,2.761595474941922,7.242291802701407,0.023571494938956373,11
