scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
high_vol,E0_ideal,buy-and-hold,10,4.953817848230371,2.5791408332265373,3.3962042224421958,6.464340112424205,0.27687957181010875,4
high_vol,E0_ideal,mean-reversion,10,0.15267388208519508,2.4143362969595423,-1.2929569946644928,1.5848275593605157,0.0012182561907261413,9
high_vol,E0_ideal,minimum-variance,10,4.737175800685138,2.6549492991523325,3.165931898803925,6.322165553040734,0.2589752573351012,6
high_vol,E0_ideal,naive-momentum,10,5.901171912189469,2.3786212492430407,4.5136742047858665,7.3239563879364455,0.2495123316659078,1
high_vol,E0_ideal,poe:claude-opus-4.7,10,5.526816466772436,2.242012750811358,4.186347617352209,6.835338169049426,0.2445339610651193,2
high_vol,E0_ideal,poe:gemini-3.1-pro,10,4.508268941903385,3.071997047390006,2.5702387263524042,6.125139207352165,0.18772709904832427,7
high_vol,E0_ideal,random,10,4.079977206032266,2.1159211544992913,2.6974506827280096,5.261550128818998,0.1848584409696162,8
high_vol,E0_ideal,risk-parity,10,4.870250238405996,2.576612071535369,3.3269839128549554,6.379728494540284,0.266659228664257,5
high_vol,E0_ideal,signal-weighted,10,5.378710108811264,1.8650776557781017,4.228231475002982,6.446169786803779,0.20108262200204718,3
high_vol,E1_default_stress,buy-and-hold,10,3.834777173982257,2.243790973017427,2.37963886554527,5.079076240594934,0.2433198605998967,5
high_vol,E1_default_stress,mean-reversion,10,-0.24632490187594347,1.6494998264054206,-1.2034474330481728,0.700558738894241,-0.014152697167188344,9
high_vol,E1_default_stress,minimum-variance,10,4.023601472350967,2.8366239528743034,2.329462470414781,5.68428440815646,0.22818904867003648,3
high_vol,E1_default_stress,naive-momentum,10,4.376935371850406,2.6354138236425286,2.747854453151674,5.847041587887611,0.20832109374742336,1
high_vol,E1_default_stress,poe:claude-opus-4.7,10,3.5047590068425984,2.268374110753311,2.1305016525975633,4.81056381923864,0.1795088562118179,6
high_vol,E1_default_stress,poe:gemini-3.1-pro,10,2.3482933783623103,2.0919823544311678,1.128265437786278,3.5243435314677294,0.11435172468017903,8
high_vol,E1_default_stress,random,10,3.2364654830758077,2.963017098180285,1.2294972556812234,4.7268952339932,0.16940068326616559,7
high_vol,E1_default_stress,risk-parity,10,3.9541238308529842,2.6984247735972735,2.3841098354493355,5.570863381951909,0.23647681478245786,4
high_vol,E1_default_stress,signal-weighted,10,4.248828620101696,2.30099446544598,2.7874440961623117,5.519887276436387,0.18374909209849596,2
