scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
calm,E2_harsh_corner,deepseek:deepseek-v4-pro+mem,10,12.176330603888385,3.9831182046369156,9.765928275940936,14.428246099677049,0.053842349682762004,5
calm,E2_harsh_corner,mean-reversion,10,3.7175762152217766,4.187798977996283,1.477684401929034,6.353410023378009,0.010590444848194514,9
calm,E2_harsh_corner,memory-aware,10,7.433442636435584,2.9112340570248207,5.652421926713568,9.006189991442486,0.016791844072866845,8
calm,E2_harsh_corner,minimum-variance,10,14.954051843043601,3.052002522839366,13.118237426494982,16.60114176341485,0.07405678915838754,1
calm,E2_harsh_corner,naive-momentum,10,13.315579842957813,2.1332078078840016,12.039434562611493,14.47851894802129,0.07763189328802982,4
calm,E2_harsh_corner,random,10,12.162891309375357,3.352942579989128,10.232107673103288,14.173629317985235,0.0599078551589612,6
calm,E2_harsh_corner,risk-parity,10,14.655201729100458,3.149190910933514,12.752556896279117,16.401404772313757,0.07203367186389305,2
calm,E2_harsh_corner,signal-weighted,10,7.4364706067976325,2.9130226414685207,5.654826846144092,9.011279492773571,0.016799098882548113,7
high_vol,E0_ideal,buy-and-hold,10,10.950593866169417,3.3749947312126576,8.99375970624543,12.917067125937539,0.09944041078606314,2
high_vol,E0_ideal,deepseek:deepseek-v4-pro+mem,10,8.468383993749523,5.547140583424694,5.239467826957335,11.682615532339724,0.051781964244130264,6
high_vol,E0_ideal,mean-reversion,10,3.720621077474351,5.503488055990646,0.24948559638034823,6.7293820453763775,0.016561190973894337,9
high_vol,E0_ideal,memory-aware,10,6.12825801875413,5.534545347859295,2.646485901310956,8.98812116235554,0.011885069840953088,7
high_vol,E0_ideal,minimum-variance,10,10.074621522734477,3.571070659633242,8.039512271547412,12.1824307008796,0.08551942615117532,4
high_vol,E0_ideal,naive-momentum,10,10.901615667832761,4.686818764363878,8.251810081232048,13.783128928637577,0.07792125514973047,3
high_vol,E0_ideal,random,10,9.347796831432795,3.934758654757689,7.2635816533816975,11.734435264860487,0.07334494736840833,5
high_vol,E0_ideal,risk-parity,10,11.071574566908637,4.1256190813634435,8.79647696248388,13.580169127191557,0.09000406145981402,1
high_vol,E0_ideal,signal-weighted,10,6.12825801875413,5.534545347859295,2.646485901310956,8.98812116235554,0.011885069840953088,8
high_vol,E1_default_stress,buy-and-hold,10,9.457126199058056,3.4765322961622958,7.455035020974362,11.574030973178683,0.10444202377001273,1
high_vol,E1_default_stress,deepseek:deepseek-v4-pro+mem,10,8.440606665703754,3.5232386657163106,6.349600887161025,10.58017729723657,0.05477391939974803,4
high_vol,E1_default_stress,mean-reversion,10,3.3014633682810546,4.919245747707288,0.2431005476198278,5.904811955612184,0.027917489540152184,9
high_vol,E1_default_stress,memory-aware,10,4.884123410869746,5.229786101638971,1.3817694082568504,7.230567814977123,0.012147834194235341,7
high_vol,E1_default_stress,minimum-variance,10,8.559488005869916,3.031438715317515,6.714978230355065,10.330470376639067,0.08102443972349953,3
high_vol,E1_default_stress,naive-momentum,10,8.260306302334955,3.0763338304411723,6.421884995649771,10.114656113618981,0.07539961253687841,5
high_vol,E1_default_stress,random,10,7.750070297281873,4.2244304850004895,5.064736898402521,10.033100752747796,0.07960267665771993,6
high_vol,E1_default_stress,risk-parity,10,8.692964055857043,3.6636770471175653,6.57492761795041,10.899723234157841,0.08721094141119834,2
high_vol,E1_default_stress,signal-weighted,10,4.849032766195824,5.196522658739272,1.3725741342478852,7.159980348418347,0.012389027065979875,8
high_vol,E2_harsh_corner,buy-and-hold,10,9.204788202594347,4.179427227359913,6.975072157332086,11.763128997639638,0.09238140074643282,4
high_vol,E2_harsh_corner,deepseek:deepseek-v4-pro+mem,10,6.239621350941722,3.692280575729415,3.9881263649176573,8.219370487793999,0.06230545292940035,6
high_vol,E2_harsh_corner,mean-reversion,10,5.101777952891302,5.337498932226598,1.9612116655374372,8.106696187802225,0.04268482438028063,7
high_vol,E2_harsh_corner,memory-aware,10,0.46480693469913675,5.475484628780213,-2.795464608882111,3.6630622996718074,0.011203676179845657,9
high_vol,E2_harsh_corner,minimum-variance,10,10.127844162653492,3.2840998549541904,8.375045912594725,12.081038964172777,0.09858250330452731,1
high_vol,E2_harsh_corner,naive-momentum,10,7.087751775861482,4.049989976093225,4.4925246150838145,9.250333701372552,0.06939887689310988,5
high_vol,E2_harsh_corner,random,10,9.494486478223392,3.1714543611032497,7.629333409158444,11.310281347676966,0.09042703721155118,3
high_vol,E2_harsh_corner,risk-parity,10,9.990796760355002,3.415428265508429,8.13855959699378,12.025525742127003,0.10099757120207058,2
high_vol,E2_harsh_corner,signal-weighted,10,0.46543164386652514,5.475336044835824,-2.7919914575648717,3.665423584497816,0.01120475505049201,8
