scenario,level_a,level_b,agent_count,rank_metric,kendall_tau,top_3_jaccard
calm,E0_ideal,E1_default_stress,9,sharpe_mean,0.9296696802013682,0.5
calm,E0_ideal,E2_harsh_corner,9,sharpe_mean,0.816982446237566,1.0
calm,E1_default_stress,E2_harsh_corner,9,sharpe_mean,0.7222222222222222,0.5
high_vol,E0_ideal,E1_default_stress,9,sharpe_mean,0.7606388292556648,0.5
high_vol,E0_ideal,E2_harsh_corner,9,sharpe_mean,0.5916079783099616,0.2
high_vol,E1_default_stress,E2_harsh_corner,9,sharpe_mean,0.4444444444444444,0.5
