window,level,agent,seed,total_return,sharpe,execution_fill_rate,turnover_events
recent_cross_asset,E2_spread_20bps,random,3,0.18119767635650752,3.3513988192218536,0.8070678127984718,845
recent_cross_asset,E2_latency_3,buy-and-hold,1,0.4573346603154258,6.967336410647267,0.6222014925373134,667
recent_cross_asset,E2_latency_3,buy-and-hold,2,0.4287688975163586,5.882601101702525,0.6189591078066915,666
recent_cross_asset,E2_latency_3,buy-and-hold,3,0.4507717967174063,6.97720813370607,0.6232427366447985,665
recent_cross_asset,E2_latency_3,signal-weighted,1,0.9476106574955339,13.434997279397702,0.5765765765765766,384
recent_cross_asset,E2_latency_3,signal-weighted,2,1.1443738822153673,13.482161484962495,0.5757997218358831,414
recent_cross_asset,E2_latency_3,signal-weighted,3,0.8787777578885696,10.827089339656373,0.576551724137931,418
recent_cross_asset,E2_latency_3,naive-momentum,1,1.6726876172366416,17.319271299302528,0.5527027027027027,409
recent_cross_asset,E2_latency_3,naive-momentum,2,1.6886259567191555,15.063031686718084,0.5401554404145078,417
recent_cross_asset,E2_latency_3,naive-momentum,3,1.5586972397412815,15.69608966935926,0.5822784810126582,460
recent_cross_asset,E2_latency_3,mean-reversion,1,-0.3456239868935336,-8.340670773065991,0.5753715498938429,271
recent_cross_asset,E2_latency_3,mean-reversion,2,-0.265773333521064,-5.525739458113585,0.5705263157894737,271
recent_cross_asset,E2_latency_3,mean-reversion,3,-0.2265296185416823,-3.864375817891133,0.5604166666666667,269
recent_cross_asset,E2_latency_3,risk-parity,1,0.3363197188777247,5.386721411039592,0.6103896103896104,658
recent_cross_asset,E2_latency_3,risk-parity,2,0.40151056857844614,6.9222907935122215,0.601113172541744,648
recent_cross_asset,E2_latency_3,risk-parity,3,0.4327542779378051,6.323429815048169,0.5918367346938775,638
recent_cross_asset,E2_latency_3,minimum-variance,1,0.4048927550520751,7.264952993598491,0.6120930232558139,658
recent_cross_asset,E2_latency_3,minimum-variance,2,0.47420595662753007,9.17762712224787,0.6029822926374651,647
recent_cross_asset,E2_latency_3,minimum-variance,3,0.5066373225211642,7.969989320583697,0.5696913002806361,609
recent_cross_asset,E2_latency_3,random,1,0.3147387311360059,5.404243891779435,0.5814889336016097,578
recent_cross_asset,E2_latency_3,random,2,0.3972855825008703,7.346454910012312,0.6110562685093781,619
recent_cross_asset,E2_latency_3,random,3,0.44669443468112635,7.170347097262968,0.5803657362848893,603
recent_cross_asset,E2_participation_1pct,buy-and-hold,1,0.49826794132722574,8.575929394065286,0.8605313092979127,907
recent_cross_asset,E2_participation_1pct,buy-and-hold,2,0.5896914936810473,9.929961634640925,0.8603988603988604,906
recent_cross_asset,E2_participation_1pct,buy-and-hold,3,0.5995933421851336,9.621437909944962,0.8701050620821394,911
recent_cross_asset,E2_participation_1pct,signal-weighted,1,1.144290222033947,17.052116469959937,0.8033794162826421,523
recent_cross_asset,E2_participation_1pct,signal-weighted,2,1.312567029144431,17.828416936824404,0.8338150289017341,577
recent_cross_asset,E2_participation_1pct,signal-weighted,3,1.0539215267451127,15.21299443578485,0.8257261410788381,597
recent_cross_asset,E2_participation_1pct,naive-momentum,1,1.659825082195225,20.282270699630235,0.8323943661971831,591
recent_cross_asset,E2_participation_1pct,naive-momentum,2,1.8585863621582264,22.005954156296987,0.8295302013422818,618
recent_cross_asset,E2_participation_1pct,naive-momentum,3,1.7714369293131238,20.42892487943596,0.8437086092715231,637
recent_cross_asset,E2_participation_1pct,mean-reversion,1,-0.3996632573955048,-10.528470111073505,0.8609865470852018,384
recent_cross_asset,E2_participation_1pct,mean-reversion,2,-0.36289468291894944,-8.88616892635434,0.8287671232876712,363
recent_cross_asset,E2_participation_1pct,mean-reversion,3,-0.36416718416176974,-8.677055926719008,0.8333333333333334,365
