scenario_key,scenario_id,scenario_label,provider,model,seed,seed_index,stress_family,participation_rate,spread_bps,latency_steps,parse_coverage,evidence_tags,claim_scope,total_return,max_drawdown,sharpe,execution_fill_rate,rejected_order_count,risk_clipped_decisions,risk_violation_count,alpha_pre_risk_total_return,alpha_pre_risk_sharpe,alpha_pre_risk_hit_rate,alpha_pre_risk_steps,alpha_quality_score,risk_discipline_score,execution_robustness_score,reproducibility_hash,submission,summary
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,deepseek,deepseek-v4-flash,65,0,execution,0.03,25.0,4,1.0,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.0010006922786887085,-0.01326271723652983,0.3667793375159909,0.2727272727272727,1,9,0,0.026720910436958345,3.7091384149619113,0.4,5,0.6981551226892679,0.71875,0.47756919422352473,sha256:ea537e97eec939685beeb77cb4beed02341db376e53bc5254c6e562d2e104c08,examples/benchmark_submissions/model_matrix/latency_spike__deepseek_deepseek_v4_flash.json,docs/results/model_matrix/latency_spike__deepseek_deepseek_v4_flash_summary.json
latency_spike,leaderboard_llm_latency_spike_synthetic_v0_1,Latency spike,deepseek,deepseek-v4-pro,65,0,execution,0.03,25.0,4,1.0,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.0010006922786887085,-0.01326271723652983,0.3667793375159909,0.2727272727272727,1,9,0,0.026720910436958345,3.7091384149619113,0.4,5,0.6981551226892679,0.71875,0.47756919422352473,sha256:c1a0fb026bddee5eabc86cdf6201a1d7b40a5053949c59784d4eeb5736834250,examples/benchmark_submissions/model_matrix/latency_spike__deepseek_deepseek_v4_pro.json,docs/results/model_matrix/latency_spike__deepseek_deepseek_v4_pro_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,random,7,0,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.003080719323935943,-0.0068718417700183165,1.8161597012156998,0.7857142857142857,1,0,6,0.015303451446262883,11.494988765503402,0.75,4,0.7594327657540915,0.0,0.8000886235333456,sha256:1aae0b97e8b7aa1145e714bb5c9106e126bda5189fbe29b22e1dd2cb63080b2b,examples/benchmark_submissions/model_matrix/calm_trend__baseline_random__seed_7.json,docs/results/model_matrix/calm_trend__baseline_random__seed_7_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,random,11,1,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.017418439695072507,-0.0017880795386072679,11.080386863172754,0.7333333333333333,2,0,4,0.03148950079454038,21.07285438418844,1.0,5,0.8458513767877158,0.25,0.7657865341930714,sha256:43260ef9e93e709396975af40b15adfb61dc06ac61e1777968e5f67c4522dd06,examples/benchmark_submissions/model_matrix/calm_trend__baseline_random__seed_11.json,docs/results/model_matrix/calm_trend__baseline_random__seed_11_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,random,17,2,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.009781589597230411,-0.0022751373298405264,7.902306459385601,0.7333333333333333,2,0,2,0.026432505177215626,19.37380677984559,0.8333333333333334,6,0.8011398033154018,0.625,0.7842556666403444,sha256:3ae7ff9c8ffff38edd76d9e697055fd640837c94010fd3a72ce087bd70583ab0,examples/benchmark_submissions/model_matrix/calm_trend__baseline_random__seed_17.json,docs/results/model_matrix/calm_trend__baseline_random__seed_17_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,random,23,3,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.036200178068567235,-0.0011904137430697181,10.43281996920994,0.6666666666666666,2,0,10,0.015237702091491112,14.806684794152304,1.0,3,0.809284829705855,0.0,0.7398393199893523,sha256:7fc2c1ac4801de38cacd90d1fa1a506c8c1721fe5c48a682cd767cabd588a0d2,examples/benchmark_submissions/model_matrix/calm_trend__baseline_random__seed_23.json,docs/results/model_matrix/calm_trend__baseline_random__seed_23_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,random,31,4,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.01945410550079929,-0.0012027506997969173,10.784963239818723,0.7777777777777778,0,0,6,0.026840758032097067,22.269119193150885,1.0,4,0.8353917055722184,0.0,0.8623917391178978,sha256:cf42e362917a88acf59925ca1d65599bbde3caf1adf95a71efaec9b480b6e0be,examples/benchmark_submissions/model_matrix/calm_trend__baseline_random__seed_31.json,docs/results/model_matrix/calm_trend__baseline_random__seed_31_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,always-hold,7,0,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:70cc7102f89ea2e707c0f9a6e684b76ffe543abbc3e3cc29222cb2834a4eebee,examples/benchmark_submissions/model_matrix/calm_trend__baseline_always_hold__seed_7.json,docs/results/model_matrix/calm_trend__baseline_always_hold__seed_7_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,always-hold,11,1,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:0a4d0479945d620fa4a6558eada3d815242f670a88cc099653bbafad18937b49,examples/benchmark_submissions/model_matrix/calm_trend__baseline_always_hold__seed_11.json,docs/results/model_matrix/calm_trend__baseline_always_hold__seed_11_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,always-hold,17,2,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:e6b53c2357796f84ae7e9134a7ec5d87f29f9ccbda89513d5eb9ae299ec440da,examples/benchmark_submissions/model_matrix/calm_trend__baseline_always_hold__seed_17.json,docs/results/model_matrix/calm_trend__baseline_always_hold__seed_17_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,always-hold,23,3,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:0d0673c4df95ec1d80a708921d5295eb172e26e8703e6bb69645d815e6fff981,examples/benchmark_submissions/model_matrix/calm_trend__baseline_always_hold__seed_23.json,docs/results/model_matrix/calm_trend__baseline_always_hold__seed_23_summary.json
calm_trend,leaderboard_llm_calm_trend_synthetic_v0_1,Calm trend,baseline,always-hold,31,4,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:bdad4e3ca9680dd061973d21fcb7e18a0dc29ba6a756af66abab08647fef6746,examples/benchmark_submissions/model_matrix/calm_trend__baseline_always_hold__seed_31.json,docs/results/model_matrix/calm_trend__baseline_always_hold__seed_31_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,random,17,0,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.014136171350726534,-0.014136171350726534,-7.555486746216701,0.7333333333333333,2,0,2,0.01993112766135874,6.674680351634975,0.5,6,0.7198450372380572,0.625,0.7755675331647508,sha256:56efa955c69154b343ec2a083e11d476053f86c3ee9d5f0bdffc79b73721cc8c,examples/benchmark_submissions/model_matrix/high_vol__baseline_random__seed_17.json,docs/results/model_matrix/high_vol__baseline_random__seed_17_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,random,21,1,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.013896993283889936,-0.002228078501003483,5.624606097180552,0.75,3,0,7,0.013406693754636212,4.0355127794584655,0.6,5,0.7251650609479315,0.0,0.7320292213148054,sha256:a2f838f37d1695fbfad592e2f9869f7f5efb7f595eb5832e3a5be76d230e9268,examples/benchmark_submissions/model_matrix/high_vol__baseline_random__seed_21.json,docs/results/model_matrix/high_vol__baseline_random__seed_21_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,random,27,2,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.02375828862128171,-0.026208920987119466,-9.424999830782657,0.7857142857142857,1,0,5,0.05210636638244481,12.376949388547974,1.0,5,0.8922393243605009,0.1875,0.8050138102540382,sha256:9662fa0125554fb00e583209281b52dd9e67069a3472b36ab873694d9486ac90,examples/benchmark_submissions/model_matrix/high_vol__baseline_random__seed_27.json,docs/results/model_matrix/high_vol__baseline_random__seed_27_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,random,33,3,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0204013440015538,-0.017890318445910935,4.123071110883291,0.8125,1,0,1,0.07159930101389511,19.371859086297498,0.8571428571428571,7,0.9075269987098356,0.9375,0.8132507474477806,sha256:0a73e46ec48b495c3adbc03b973c3ab67c6e9686bb246c0837be6c5437dc7860,examples/benchmark_submissions/model_matrix/high_vol__baseline_random__seed_33.json,docs/results/model_matrix/high_vol__baseline_random__seed_33_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,random,41,4,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0383126450784772,-0.0009179051196320787,12.332562393681222,0.8125,1,0,3,0.03561843035566259,14.261679047789109,0.6666666666666666,6,0.7884748016335741,0.5625,0.8023825365076059,sha256:315a367cb5b14bf1459643e1319d825134ec43108cc7117c41e1fb116c20cd7a,examples/benchmark_submissions/model_matrix/high_vol__baseline_random__seed_41.json,docs/results/model_matrix/high_vol__baseline_random__seed_41_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,always-hold,17,0,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:20c5743cca23bc3adfad33316cbd1e17914dfad144841e80e7f03bcac364962a,examples/benchmark_submissions/model_matrix/high_vol__baseline_always_hold__seed_17.json,docs/results/model_matrix/high_vol__baseline_always_hold__seed_17_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,always-hold,21,1,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:05283aa56f64bfd8abb14dba02509818b421f1019b5a7492f0cd44dcf10b0b92,examples/benchmark_submissions/model_matrix/high_vol__baseline_always_hold__seed_21.json,docs/results/model_matrix/high_vol__baseline_always_hold__seed_21_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,always-hold,27,2,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:cf6987259a158d7b5c33aa7611ea4d6d1a7d90e78ab21bed358552a2ed300064,examples/benchmark_submissions/model_matrix/high_vol__baseline_always_hold__seed_27.json,docs/results/model_matrix/high_vol__baseline_always_hold__seed_27_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,always-hold,33,3,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:4dfc17c135a0e1c2ff7e7c715722d2904de20678b09ded0ead3b3c5ff35671b7,examples/benchmark_submissions/model_matrix/high_vol__baseline_always_hold__seed_33.json,docs/results/model_matrix/high_vol__baseline_always_hold__seed_33_summary.json
high_vol,leaderboard_llm_high_vol_synthetic_v0_1,High volatility,baseline,always-hold,41,4,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:85914c9333eb1b2436090f81d23c90d759b5f115265ac090b854bc16e32e268d,examples/benchmark_submissions/model_matrix/high_vol__baseline_always_hold__seed_41.json,docs/results/model_matrix/high_vol__baseline_always_hold__seed_41_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,random,29,0,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.010414665671663936,-0.034183216265984195,1.4031168576768898,0.75,2,0,7,0.04036493751856818,9.46971024090212,0.5,6,0.7658211094167784,0.3125,0.7447680605004656,sha256:5cb2d1f11f6dfd2e555c79dc5f0f71b1e2b26006c249a9a5642ab28bdc575b2c,examples/benchmark_submissions/model_matrix/jump_tail__baseline_random__seed_29.json,docs/results/model_matrix/jump_tail__baseline_random__seed_29_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,random,33,1,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.02688572318413618,-0.008717652949116528,6.222646231994687,0.8125,1,0,2,0.019335141005314194,4.139862594771478,0.42857142857142855,7,0.7042183529762427,0.875,0.8178587955417678,sha256:b441e1db5528bf3f1fe727d50357ba039f5aa98d1e373c9c432bddb84bd293c4,examples/benchmark_submissions/model_matrix/jump_tail__baseline_random__seed_33.json,docs/results/model_matrix/jump_tail__baseline_random__seed_33_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,random,39,2,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.04374925202705282,-0.05419278898103341,-6.78821094057791,0.8125,1,0,7,-0.0444355108797998,-8.010442295409609,0.4,5,0.20502010052045047,0.0625,0.7467841240115144,sha256:3b6992b6545d1e366f00589815a1c01d9b42100d2ac33b1215cfea0f4549020c,examples/benchmark_submissions/model_matrix/jump_tail__baseline_random__seed_39.json,docs/results/model_matrix/jump_tail__baseline_random__seed_39_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,random,45,3,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.02861666548389097,-0.04784163109347794,-2.983027999785853,0.8125,1,0,7,0.015161248870248167,1.7308783970109585,0.6666666666666666,6,0.6100807164503643,0.3125,0.684173694608039,sha256:a84ff6d7402f725575ad3704f57f6537a7bc7d16ef16d0eb3456d11283f9cabb,examples/benchmark_submissions/model_matrix/jump_tail__baseline_random__seed_45.json,docs/results/model_matrix/jump_tail__baseline_random__seed_45_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,random,53,4,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.09417669856058541,-0.004271932929534761,8.532101812825886,0.75,2,0,9,0.08596317813079768,10.341377240353115,0.8,5,0.9284171507942948,0.0,0.6249041416698196,sha256:6825325cfdb071e85696bf681170db75ef232c3b081d4ef95894aedde038f72d,examples/benchmark_submissions/model_matrix/jump_tail__baseline_random__seed_53.json,docs/results/model_matrix/jump_tail__baseline_random__seed_53_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,always-hold,29,0,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:d15a87438728de761e003597c65c7c580cff1b6a78f4f3ad079f0f2fd8893834,examples/benchmark_submissions/model_matrix/jump_tail__baseline_always_hold__seed_29.json,docs/results/model_matrix/jump_tail__baseline_always_hold__seed_29_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,always-hold,33,1,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:c353fa8d8aacc5b5ea87516f297c7172da5d8cf370df9d142517c0fb1f0c70e2,examples/benchmark_submissions/model_matrix/jump_tail__baseline_always_hold__seed_33.json,docs/results/model_matrix/jump_tail__baseline_always_hold__seed_33_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,always-hold,39,2,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:3f4548fcfe1a3e197dd1ad41ac1b07cb0e7b1dd24e1972b6e23fdc2668934853,examples/benchmark_submissions/model_matrix/jump_tail__baseline_always_hold__seed_39.json,docs/results/model_matrix/jump_tail__baseline_always_hold__seed_39_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,always-hold,45,3,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:7f22806dea18d7b73257b411d6a5d750ee29adb351e43b526d9995f49d6df680,examples/benchmark_submissions/model_matrix/jump_tail__baseline_always_hold__seed_45.json,docs/results/model_matrix/jump_tail__baseline_always_hold__seed_45_summary.json
jump_tail,leaderboard_llm_jump_tail_synthetic_v0_1,Jump and tail risk,baseline,always-hold,53,4,market,0.05,0.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:836432d9b11adbcad2d8a42ffc1a71d0c0f073526149cfc79415b43078bb777e,examples/benchmark_submissions/model_matrix/jump_tail__baseline_always_hold__seed_53.json,docs/results/model_matrix/jump_tail__baseline_always_hold__seed_53_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,random,41,0,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.009373420711710878,-0.016527338195478802,2.1075933059408514,0.8125,1,0,2,0.031389188449849836,4.155352127182526,0.6666666666666666,6,0.7789590073454955,0.625,0.7239769382273649,sha256:8786d22669aa0e92d16c586e0c8c53a270d1452558760ec308e950b2e2f1c3d5,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_random__seed_41.json,docs/results/model_matrix/liquidity_collapse__baseline_random__seed_41_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,random,45,1,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.057426268902998734,-0.005681619672119553,10.905361738990251,0.8125,1,0,4,0.09973360994583058,24.659964483408707,0.8333333333333334,6,0.9660672890447854,0.5,0.6813603108473258,sha256:3281dbcfb47a6966a3391c0c8217b40c45fa6bbef6402d3fb2523628fe133b52,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_random__seed_45.json,docs/results/model_matrix/liquidity_collapse__baseline_random__seed_45_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,random,51,2,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.030357862688837,-0.008818344701494452,5.065170737105276,0.8666666666666667,0,0,2,0.04294443738594422,12.028825313966445,0.8333333333333334,6,0.8382916507850413,0.625,0.7992979104728867,sha256:20120db93e7eaf4b8c37432dd83f066a7a0faae26cd5a1056fdf234daec5eda2,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_random__seed_51.json,docs/results/model_matrix/liquidity_collapse__baseline_random__seed_51_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,random,57,3,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.0012192846339352803,-0.014058658977125993,-0.21125098162527176,0.8571428571428571,0,0,2,0.01620226665319069,4.748547090295767,0.6666666666666666,6,0.7447884333030124,0.625,0.8125656616005501,sha256:57c175c1aafaa5ef18ff230882abbd605fdac07847bce2743d0cd5f7d75541d3,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_random__seed_57.json,docs/results/model_matrix/liquidity_collapse__baseline_random__seed_57_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,random,65,4,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.029742581526559286,-0.00902929962287502,6.863003826046743,0.7333333333333333,2,0,3,0.04756015250351586,12.59498275262579,0.6666666666666666,6,0.8153436764662441,0.5625,0.6647050043833942,sha256:f6a55649e5f6e1952ced589b86e5d0c1bd2297df9e08c9e2a4acdc9936ae38a4,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_random__seed_65.json,docs/results/model_matrix/liquidity_collapse__baseline_random__seed_65_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,always-hold,41,0,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:9910a6a580f0e7ce7e0368e0551094e77b900e94a6c32c12ba3051ce4e781336,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_always_hold__seed_41.json,docs/results/model_matrix/liquidity_collapse__baseline_always_hold__seed_41_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,always-hold,45,1,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:0a0d435433d7c7222d0c1b81e55a7d795d593b8ae4c9440236abf1a5ea5ddac0,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_always_hold__seed_45.json,docs/results/model_matrix/liquidity_collapse__baseline_always_hold__seed_45_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,always-hold,51,2,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:5a12ea693cfdac56ae45404dfc240283b9e2eb357d46f03c8d93b09fea96885c,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_always_hold__seed_51.json,docs/results/model_matrix/liquidity_collapse__baseline_always_hold__seed_51_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,always-hold,57,3,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:1df45ac7fc129370790b2124042d2d7dbe942e5743f919421b25a019cb48bcce,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_always_hold__seed_57.json,docs/results/model_matrix/liquidity_collapse__baseline_always_hold__seed_57_summary.json
liquidity_collapse,leaderboard_llm_liquidity_collapse_synthetic_v0_1,Liquidity collapse,baseline,always-hold,65,4,execution,0.005,15.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.3416666666666667,1.0,1.0,sha256:1b934080b980734cfeb56fb6b0b9e976349f8a15db837bffc9d0db0923034e4c,examples/benchmark_submissions/model_matrix/liquidity_collapse__baseline_always_hold__seed_65.json,docs/results/model_matrix/liquidity_collapse__baseline_always_hold__seed_65_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,random,53,0,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.0007107580610568043,-0.03919855744781997,0.03720184332012039,0.75,2,0,6,0.054142366244284146,22.30895732061278,0.8,5,0.8568203240496394,0.125,0.5269256191616599,sha256:41b6d20be85b2c237ec9b8140eb59df1e79479ffe5eaf947bc1160e3edb8bd10,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_random__seed_53.json,docs/results/model_matrix/spread_explosion__baseline_random__seed_53_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,random,57,1,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.010828212595973996,-0.013703204292481952,-2.5594013669348983,0.8571428571428571,0,0,2,0.021667634043682993,7.155406012391139,0.6666666666666666,6,0.75708550993162,0.625,0.6673222006026469,sha256:63351965b1cfdb1786964410601ab87fd75fa45a24c052117eb114baf04a6f76,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_random__seed_57.json,docs/results/model_matrix/spread_explosion__baseline_random__seed_57_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,random,63,2,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,-0.026294916958730208,-0.04576832298067035,-3.5066747525887467,0.875,0,0,2,0.00963748383311458,1.8282082176212096,0.5,6,0.5699964846524117,0.625,0.6198745667451651,sha256:218ecb3bb308847c7680e38f60e7ab0de292e523d451a2d9344eafeb6f29aba6,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_random__seed_63.json,docs/results/model_matrix/spread_explosion__baseline_random__seed_63_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,random,69,3,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.014068962157788967,-0.012184219274175234,3.443705016151175,0.875,0,0,4,0.01631047709471556,6.252573332669859,0.5,6,0.7116985734631099,0.25,0.6837371663658173,sha256:6ecc04dbeac2b366fcea8e6dac63f9945fd036f43c3a50480d44fc3d707bd7bd,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_random__seed_69.json,docs/results/model_matrix/spread_explosion__baseline_random__seed_69_summary.json
spread_explosion,leaderboard_llm_spread_explosion_synthetic_v0_1,Spread explosion,baseline,random,77,4,execution,0.05,150.0,1,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.013659345768162634,-0.017696045913057734,1.7421778553823428,0.75,2,0,3,0.002205999352914656,0.4874375548099271,0.3333333333333333,6,0.4417306892413037,0.5625,0.5595131845091238,sha256:e0cc2136ae9183ca6dbb4ae277854071b92dd7522f56fd417477156f818c1afe,examples/benchmark_submissions/model_matrix/spread_explosion__baseline_random__seed_77.json,docs/results/model_matrix/spread_explosion__baseline_random__seed_77_summary.json
