provider,model,scenario_count,run_count,avg_return,std_return,return_ci_low,return_ci_high,worst_drawdown,avg_sharpe,std_sharpe,sharpe_ci_low,sharpe_ci_high,avg_fill_rate,total_rejected_orders,total_risk_edits,avg_parse_coverage,avg_alpha_quality,avg_risk_discipline,avg_execution_robustness,evidence_tags,claim_scope,delta_return_vs_hold,delta_return_vs_hold_ci_low,delta_return_vs_hold_ci_high,p_value_vs_hold,bootstrap_p_value_vs_hold,permutation_p_value_vs_hold,paired_n_vs_hold,delta_return_vs_random,p_value_vs_random,bootstrap_p_value_vs_random,permutation_p_value_vs_random,paired_n_vs_random
poe,gemini-3.1-pro,6,6,0.01711388335944029,0.013400393005562153,0.0062036708877561035,0.025862073851645812,-0.033427247951419825,6.007507214099782,5.610429637164843,2.236902536201578,10.543552586294531,0.6408730158730159,12,53,1.0,0.7901223429885164,0.6510416666666666,0.6517176062810255,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.01711388335944029,0.006856347852632209,0.026254462387324023,0.001,0.001,0.0625,6,0.012491557523324315,0.006,0.006,0.09375,6
poe,kimi-k2.5,6,6,0.016124146753345003,0.01845031041327317,0.003495657530163121,0.030063188088932397,-0.023337813269680985,5.5435799446503955,6.804618384057931,0.9738111634708574,10.510390049098797,0.6809246309246308,6,56,1.0,0.6734990595399907,0.65625,0.6813220538802467,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.016124146753345003,0.0036596645341859246,0.0299376172038604,0.0,0.0,0.0625,6,0.01150182091722903,0.119,0.119,0.21875,6
poe,claude-opus-4.7,6,6,0.013610783125039974,0.02160296201450553,-0.001319954401076795,0.028541520651156744,-0.042385397460331986,6.0366967130831135,8.60336577210996,0.48051371058211534,12.822845073673674,0.6841297591297592,6,56,1.0,0.7250422570612322,0.65625,0.6846372590191963,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.013610783125039974,-0.001319954401076795,0.028541520651156744,0.079,0.079,0.15625,6,0.008988457288924001,0.262,0.262,0.34375,6
poe,gpt-5.5,6,6,0.013158236190487801,0.021347215144562066,-0.0015741073517026398,0.0278706448044795,-0.042385397460331986,5.613165086599523,7.919391827958367,0.396598374007395,11.711572481716638,0.681993006993007,6,58,1.0,0.7405624686484412,0.6458333333333334,0.6845690520994884,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.013158236190487801,-0.0014319282349433509,0.027809118456382082,0.082,0.082,0.15625,6,0.008535910354371826,0.274,0.274,0.375,6
deepseek,deepseek-v4-flash,6,6,0.012540881154505393,0.020959587574001216,-0.0018058740851233008,0.027716589604595998,-0.042385397460331986,5.4094102905824855,7.6565464194625275,0.30119706178972067,11.251502483189341,0.6851981351981352,6,61,1.0,0.7538995540923206,0.6302083333333334,0.6838594862127776,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.012540881154505393,-0.0016608882161605425,0.02724754178116891,0.096,0.096,0.15625,6,0.00791855531838942,0.29,0.29,0.375,6
deepseek,deepseek-v4-pro,6,6,0.012408669651569726,0.010297228738382225,0.005329841465674279,0.01991660531102894,-0.021397961890934902,2.9583055018422217,2.5520859588944553,1.3012844942722872,4.9843072024926025,0.6528263403263403,7,41,1.0,0.6856241033865763,0.23958333333333334,0.6935588983018021,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.012408669651569726,0.005367406575643867,0.019449932727495584,0.0,0.0,0.03125,6,0.007786343815453752,0.156,0.156,0.21875,6
baseline,random,6,30,0.011287187793370316,0.02819522678233861,0.0016697729672022802,0.021981344904094723,-0.05419278898103341,2.5705799649902628,6.48666300522656,0.2141433572925797,4.821956553054638,0.6963425925925926,49,0,1.0,0.7537092264309994,0.42083333333333334,0.6866462257911172,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.011287187793370316,0.001908744269027122,0.021246576958355367,0.018,0.018,0.037,30,0.0,1.0,1.0,1.0,30
poe,glm-5,6,6,0.008293040958075074,0.013356730898801104,-0.0019973584335509034,0.017607646601424592,-0.0372052787526056,3.4485039932170736,7.054489725003806,-0.6118884914143641,9.295392921035816,0.71498778998779,4,59,0.9583333333333334,0.7368905477715465,0.5260416666666666,0.7186061911694521,stress-only;cached-provider;redacted-prompt,cached-provider reliability under stress-only execution,0.008293040958075074,-0.0008377827681905758,0.017607646601424592,0.117,0.117,0.15625,6,0.0036707151219591005,0.515,0.515,0.625,6
baseline,always-hold,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.3416666666666667,1.0,1.0,stress-only;deterministic-baseline,deterministic baseline under stress-only execution,0.0,0.0,0.0,1.0,1.0,1.0,30,-0.011287187793370316,0.018,0.018,0.037,30
