scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
high_vol,E2_harsh_corner,buy-and-hold,10,10.822276672547094,3.2671523953209647,8.867771736207661,12.571306750319755,0.057321746803044846,1
high_vol,E2_harsh_corner,deepseek:deepseek-v4-pro,10,8.379940521937069,3.7867911216524583,6.187770939099035,10.656688902035343,0.057656454025675055,5
high_vol,E2_harsh_corner,glm:glm-5,10,8.076357844297336,4.3318476015295175,5.3257958695035,10.522255164882212,0.05711094566721854,7
high_vol,E2_harsh_corner,mean-reversion,10,3.080406159563687,4.240790808836598,0.5063883221103984,5.495564433540363,0.02393005057874441,11
high_vol,E2_harsh_corner,minimum-variance,10,9.170584055113087,3.3843518591211272,7.187386141279963,11.162123357167903,0.05112787618724024,3
high_vol,E2_harsh_corner,naive-momentum,10,7.993238036934761,4.908675141614816,5.027729370948957,10.815801433318834,0.053554256214347895,9
high_vol,E2_harsh_corner,poe:claude-opus-4.7,10,8.012764137297363,4.270823048393991,5.302530313441114,10.359741294906168,0.05807610427511006,8
high_vol,E2_harsh_corner,poe:gemini-3.1-pro,10,8.345340582183562,4.564677049076568,5.434885403961997,10.76204247059921,0.05467279488935064,6
high_vol,E2_harsh_corner,random,10,9.817654722974291,3.4841523641779615,7.770098789646715,11.875827508982226,0.05701597004322008,2
high_vol,E2_harsh_corner,risk-parity,10,9.074293814682125,7.033823875470731,4.497370634641415,12.600237238441547,0.04901566658827555,4
high_vol,E2_harsh_corner,signal-weighted,10,6.277509342830235,3.021942163991227,4.665197743339724,8.043043707467998,0.04462126661829693,10
high_vol,E2_latency_3,buy-and-hold,10,11.30258897110566,3.3460803325773534,9.292925795272748,13.103462812215023,0.0587654458991397,1
high_vol,E2_latency_3,deepseek:deepseek-v4-pro,10,7.862015930838626,4.313764513770738,5.30051831650152,10.344420173825297,0.05650920737049932,8
high_vol,E2_latency_3,glm:glm-5,10,8.781475351709828,4.255656712270093,6.1561338570642725,11.217928787413467,0.062028062978286155,5
high_vol,E2_latency_3,mean-reversion,10,3.5134430540745982,4.235547188751676,0.9335585120161267,5.936445735191017,0.026830964014836756,11
high_vol,E2_latency_3,minimum-variance,10,9.751529413464578,3.431383233815449,7.7317982212306635,11.74944558814649,0.05361103450421643,3
high_vol,E2_latency_3,naive-momentum,10,8.45927424830354,4.953869055055041,5.4915187448553775,11.343476965220836,0.05644340130270871,7
high_vol,E2_latency_3,poe:claude-opus-4.7,10,8.481707217058352,3.8333026367201257,6.10290541697694,10.67648859619882,0.05833822256166199,6
high_vol,E2_latency_3,poe:gemini-3.1-pro,10,7.355357566594847,3.2993671255516346,5.563137592736582,9.316843463068729,0.052203976147822684,9
high_vol,E2_latency_3,random,10,10.472490914116756,3.5787587384469077,8.399039547028352,12.63700787669696,0.06013454435753289,2
high_vol,E2_latency_3,risk-parity,10,9.612309047045477,7.09613242283408,5.043690370184956,13.20119760865748,0.05122131963883492,4
high_vol,E2_latency_3,signal-weighted,10,6.714285843989346,3.021166154583997,5.078428850886511,8.471397963910722,0.04787605704679463,10
high_vol,E2_participation_1pct,buy-and-hold,10,14.08119720351059,4.079346073464839,11.692057529344678,16.412344403821834,0.07385773663350552,1
high_vol,E2_participation_1pct,deepseek:deepseek-v4-pro,10,7.427828321491586,4.927956309685105,4.392498880312776,10.053628254762089,0.046486376731940025,9
high_vol,E2_participation_1pct,glm:glm-5,10,7.976834626552652,4.8690126854032725,4.9762064357492575,10.853272637167747,0.04892566604942611,8
high_vol,E2_participation_1pct,mean-reversion,10,1.056722576340103,5.077240757072259,-1.8691133163648015,4.118935746574685,0.010640275784384423,11
high_vol,E2_participation_1pct,minimum-variance,10,9.932054961521587,3.543943427961538,7.849108811566749,11.936686121685042,0.05866080145297137,3
high_vol,E2_participation_1pct,naive-momentum,10,11.61973372473889,5.124536070053183,8.67910914447237,14.749188155443772,0.08236800440797547,2
high_vol,E2_participation_1pct,poe:claude-opus-4.7,10,8.048694960244761,5.316476616106395,4.721147568896124,11.089637275049308,0.04753774135618448,7
high_vol,E2_participation_1pct,poe:gemini-3.1-pro,10,8.11233561492741,5.51511912868606,4.97305183472403,11.64540696716574,0.050499028132462986,6
high_vol,E2_participation_1pct,random,10,8.90285872279061,3.367158224482726,7.009630426638283,10.955620930846258,0.04304435121497467,5
high_vol,E2_participation_1pct,risk-parity,10,9.633164904022035,4.024485034483575,7.223348077951019,12.008221165986683,0.05342216708698588,4
high_vol,E2_participation_1pct,signal-weighted,10,6.961459954348266,4.857352337095042,4.022560749629507,9.716310571126332,0.03494119583391506,10
high_vol,E2_spread_20bps,buy-and-hold,10,13.558271566795318,3.933148204795469,11.250025369025511,15.79384472018044,0.07243970349636566,1
high_vol,E2_spread_20bps,deepseek:deepseek-v4-pro,10,5.8717239793952185,6.713119308870681,1.5980498373892993,9.56972554070221,0.03499071879716491,9
high_vol,E2_spread_20bps,glm:glm-5,10,6.609035341322565,4.758252124074323,3.6419098133576377,9.391856765843242,0.03996768953758388,7
high_vol,E2_spread_20bps,mean-reversion,10,0.4053431669746786,5.122644450384118,-2.5854655008988323,3.507361607400056,0.006111856129995996,11
high_vol,E2_spread_20bps,minimum-variance,10,9.154309078145484,3.502668106899559,7.089461984629293,11.161721454979174,0.0545684672627685,3
high_vol,E2_spread_20bps,naive-momentum,10,10.875863601841072,5.2089660633348815,7.863891626819634,14.023321288442819,0.07775257860312497,2
high_vol,E2_spread_20bps,poe:claude-opus-4.7,10,7.671214986612776,5.271222025190207,4.531301195892917,10.801370217840725,0.045467375200805196,5
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,10,5.378674081848283,3.8078910263618506,3.1784393242372397,7.599616472643136,0.03449417093354702,10
high_vol,E2_spread_20bps,random,10,7.605261888771909,3.3647859321227465,5.673196542324131,9.680909544776195,0.037362532000276304,6
high_vol,E2_spread_20bps,risk-parity,10,8.61855174837426,3.9371420531905823,6.2354137767835285,10.895546705598266,0.04845418679403357,4
high_vol,E2_spread_20bps,signal-weighted,10,6.1519586012711915,4.713556055479366,3.276807711247051,8.781970947552228,0.030544072188687276,8
