scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
high_vol,E2_harsh_corner,buy-and-hold,10,8.573473405974749,4.257597703611611,6.02379232511786,10.950800532874432,0.05009768614760365,1
high_vol,E2_harsh_corner,mean-reversion,10,1.720334729549729,7.3257149286217915,-2.61540496049473,6.001191800704594,0.009117188233049512,8
high_vol,E2_harsh_corner,minimum-variance,10,7.767709341200448,4.702814772542208,5.003018107850441,10.47494481676798,0.04732948979271877,2
high_vol,E2_harsh_corner,naive-momentum,10,6.9118533317388255,3.7142636944478604,4.704701842525546,9.101014813069634,0.049207777012039045,5
high_vol,E2_harsh_corner,no-trade-band,10,6.999103920812379,5.295361564086421,3.7639542183402823,9.83802307536496,0.04245284108889019,4
high_vol,E2_harsh_corner,random,10,5.311249266931837,3.85112639556202,2.913272468658275,7.487290336272355,0.030306913562482683,6
high_vol,E2_harsh_corner,risk-parity,10,7.101148916600096,5.115199567069831,3.784081719957397,9.702220159991088,0.04552211482905501,3
high_vol,E2_harsh_corner,signal-weighted,10,2.547150030094479,4.848005410988115,-0.4075357297916741,5.368234915344269,0.01744082624687975,7
high_vol,E2_latency_3,buy-and-hold,10,8.943589751907847,4.296687066231599,6.372559380075508,11.375817273405959,0.051475625051391284,1
high_vol,E2_latency_3,mean-reversion,10,2.234893328245241,7.462648089986508,-2.177076617509134,6.62361299290391,0.01206874549061232,8
high_vol,E2_latency_3,minimum-variance,10,8.262079378302777,4.7040648656953445,5.46570836551937,10.992901066240137,0.04959996040722592,2
high_vol,E2_latency_3,naive-momentum,10,7.342150478487137,3.6840823666860114,5.1795722368343435,9.509485353182827,0.05214344983832322,5
high_vol,E2_latency_3,no-trade-band,10,7.365516218307539,5.295228944214208,4.102099761834354,10.206578123935685,0.0440234162766999,4
high_vol,E2_latency_3,random,10,5.935964208455489,3.8209619731958364,3.5411762441836516,8.094490535427528,0.0333572534775289,6
high_vol,E2_latency_3,risk-parity,10,7.5184173282492655,5.138756165033783,4.185726220376475,10.154724852751155,0.047721762180060655,3
high_vol,E2_latency_3,signal-weighted,10,3.048246273590487,4.831100055385024,0.04090447463279605,5.877036107944114,0.020437734831326014,7
high_vol,E2_participation_1pct,buy-and-hold,10,11.393970869481416,5.133475927402002,8.12431131959714,14.267330998247918,0.06369365764792646,1
high_vol,E2_participation_1pct,mean-reversion,10,1.7729685947955918,5.10006061654197,-1.2147255625245115,4.747720925374735,0.012700919424802327,8
high_vol,E2_participation_1pct,minimum-variance,10,7.837616636202287,6.351653347204093,4.097269083709415,11.540075460482004,0.044727676657292506,3
high_vol,E2_participation_1pct,naive-momentum,10,6.8134698303504395,3.9525764164174864,4.377289783297988,8.918485797928762,0.054100287773622205,5
high_vol,E2_participation_1pct,no-trade-band,10,8.252798386897837,5.308981316921374,4.941901173013452,11.293664663783117,0.04752875604500516,2
high_vol,E2_participation_1pct,random,10,5.903970022877412,5.547401084673518,2.5694540608334977,9.087608573263577,0.03208147790528839,6
high_vol,E2_participation_1pct,risk-parity,10,7.503308072181767,4.68290859781074,4.635714586821401,10.188464127231416,0.04236976507296388,4
high_vol,E2_participation_1pct,signal-weighted,10,5.106933851933724,3.6345393790600333,2.9451090833751823,7.31996916945243,0.03457131330227411,7
high_vol,E2_spread_20bps,buy-and-hold,10,10.950328955955223,5.024959651797469,7.7727669554228225,13.738579019198289,0.062279690507721364,1
high_vol,E2_spread_20bps,mean-reversion,10,1.1754035628701849,5.043072235554737,-1.763206331938895,4.134828413145064,0.007873113578060675,8
high_vol,E2_spread_20bps,minimum-variance,10,7.105526015046777,6.228821487585318,3.3919173603396997,10.687365730874482,0.04097074102765387,3
high_vol,E2_spread_20bps,naive-momentum,10,6.088765227805682,4.031187498537448,3.585106169501034,8.21192179553571,0.04885145100179109,5
high_vol,E2_spread_20bps,no-trade-band,10,7.200552640427752,4.840008785373135,4.151455819375492,9.830666444575458,0.04235046491398151,2
high_vol,E2_spread_20bps,random,10,4.767975994744781,5.505856352026863,1.4625876407296245,7.907342943231231,0.026276331769488147,6
high_vol,E2_spread_20bps,risk-parity,10,6.519993806150687,4.57424562211469,3.7128274703805886,9.160794600869135,0.037201805709794436,4
high_vol,E2_spread_20bps,signal-weighted,10,4.466145918709493,3.717357693559074,2.2569565256293584,6.747708387216141,0.030322173171254317,7
jump_tail,E0_ideal,buy-and-hold,10,10.91229525995949,9.680459000784744,5.674128745275366,17.163829365391056,0.08364506918091,3
jump_tail,E0_ideal,mean-reversion,10,1.2326205406687065,4.906221131002349,-1.4984740464091977,4.3070376647246515,0.009416210535831327,8
jump_tail,E0_ideal,minimum-variance,10,11.090530890036696,11.679077591995476,4.878459140560096,18.355487402474104,0.08541991167710156,2
