scenario,level,agent,seed,sample,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost,turnover_events
calm,E0_ideal,buy-and-hold,1,0,0.1099548509670476,48.701391527413705,0.0,0.98989898989899,21.90949848096608,98
calm,E0_ideal,buy-and-hold,2,0,0.09074451789323712,46.384713829671625,0.0,0.9615384615384616,21.910671892643432,100
calm,E0_ideal,buy-and-hold,3,0,0.07488693542156954,37.27090151392348,0.0,0.970873786407767,21.741663483656648,100
calm,E0_ideal,buy-and-hold,4,0,0.10089468621499442,57.75483078890887,0.0,0.9907407407407407,22.2331295637274,107
calm,E0_ideal,buy-and-hold,5,0,0.09954798946180055,49.29953225731219,0.0,0.9690721649484536,21.941497313871654,94
calm,E0_ideal,buy-and-hold,6,0,0.08626534531206964,48.03458374682523,0.0,1.0,22.282188386735488,105
calm,E0_ideal,buy-and-hold,7,0,0.10147709744838918,57.74063835136956,0.0,0.9791666666666666,21.984261757229667,94
calm,E0_ideal,buy-and-hold,8,0,0.09052148583801256,46.55188448201669,0.0,0.9636363636363636,22.18274355728788,106
calm,E0_ideal,buy-and-hold,9,0,0.11349186034050995,41.92006697454054,0.0,0.9696969696969697,21.95751554807082,96
calm,E0_ideal,buy-and-hold,10,0,0.09291030793099564,40.051510259357144,0.0,0.9803921568627451,21.973318188890882,100
calm,E0_ideal,signal-weighted,1,0,0.04483279505479287,17.007660864656877,-0.00016769242485570324,0.9636363636363636,69.97573311847484,53
calm,E0_ideal,signal-weighted,2,0,0.031133470327632473,10.79294835008525,-0.0058401397878306005,0.9666666666666667,111.1777729336408,58
calm,E0_ideal,signal-weighted,3,0,0.018760381410733995,9.289160198884606,-0.003957647188277402,0.9661016949152542,98.80044926603314,57
calm,E0_ideal,signal-weighted,4,0,0.03816700716714427,12.458990914664588,-0.0017804774119893896,0.9655172413793104,98.65551355396947,56
calm,E0_ideal,signal-weighted,5,0,0.050527629666723195,19.658719767459665,-0.0001676924248554812,0.9516129032258065,126.66387477172965,59
calm,E0_ideal,signal-weighted,6,0,0.05955563115117779,15.362885407353053,-0.00016769242485525915,0.9454545454545454,85.90862854582608,52
calm,E0_ideal,signal-weighted,7,0,0.035749517995203206,14.764515602733717,-0.0010558362502330887,0.967741935483871,126.84113291988082,60
calm,E0_ideal,signal-weighted,8,0,0.029891629878295634,10.121005593424066,-0.005348752102398713,0.9655172413793104,96.85100281319167,56
calm,E0_ideal,signal-weighted,9,0,0.04069092729128121,10.893387240539905,-0.000841332219601032,0.9622641509433962,55.25752009384217,51
calm,E0_ideal,signal-weighted,10,0,0.041894544393930255,17.32308922753845,-0.00016769242485559221,0.9682539682539683,126.94682573876473,61
calm,E0_ideal,naive-momentum,1,0,0.14815411143894797,32.58049179238917,-0.0002913862055329286,0.967032967032967,56.10483389659593,88
calm,E0_ideal,naive-momentum,2,0,0.10164447396570786,34.89623992453237,-0.00029993001499695193,0.9191919191919192,62.99100492696487,91
calm,E0_ideal,naive-momentum,3,0,0.10308881303489015,32.62032622819864,-0.00029993001499695193,0.8409090909090909,55.70670877228715,74
calm,E0_ideal,naive-momentum,4,0,0.12830102841245683,30.781314224778683,-0.00029993001499695193,0.945054945054945,64.08969596913882,86
calm,E0_ideal,naive-momentum,5,0,0.12189410348261798,34.68624757863151,-0.00029993001499695193,0.9555555555555556,59.42830605734913,86
calm,E0_ideal,naive-momentum,6,0,0.12339658092067962,27.630499132409774,-0.00029993001499706295,0.945054945054945,68.23414726561987,86
calm,E0_ideal,naive-momentum,7,0,0.14406424218587333,36.413921851567345,-0.00029993001499695193,0.9425287356321839,53.51877214856112,82
calm,E0_ideal,naive-momentum,8,0,0.11093234534347807,32.11324956080095,-0.00029993001499706295,0.9010989010989011,60.796840009194575,82
calm,E0_ideal,naive-momentum,9,0,0.14086989463560173,37.19185494704189,-0.00029993001499695193,0.9347826086956522,58.61990029523759,86
calm,E0_ideal,naive-momentum,10,0,0.11372568814799489,34.895019064364305,-0.0002985231975949354,0.8791208791208791,71.49033255546556,80
calm,E0_ideal,mean-reversion,1,0,0.0026856589318211554,1.220976793678345,-0.008223537846983153,1.0,62.68545976869803,25
calm,E0_ideal,mean-reversion,2,0,-0.00960598873875218,-3.521524331157075,-0.01807806032906767,1.0,43.21719191548468,13
calm,E0_ideal,mean-reversion,3,0,-0.015251906116471536,-7.599585642140271,-0.018940848472730698,0.92,48.76242627997938,23
calm,E0_ideal,mean-reversion,4,0,-0.01504719728419901,-11.112191580070673,-0.01504719728419901,1.0,29.116676232720604,22
calm,E0_ideal,mean-reversion,5,0,-0.004365923164667773,-1.5553580574757906,-0.01704021366095565,1.0,50.448629692573725,24
calm,E0_ideal,mean-reversion,6,0,-0.016183198255008358,-3.434761627601051,-0.0320970328467991,1.0,63.884436229405786,25
calm,E0_ideal,mean-reversion,7,0,-0.01327152368404727,-4.313306101390095,-0.01955655740945328,1.0,43.878540226296195,25
calm,E0_ideal,mean-reversion,8,0,-0.0073017271148547724,-2.9734261424433686,-0.012372485309262826,1.0,66.52393171911757,25
calm,E0_ideal,mean-reversion,9,0,-0.0008430863085286955,-0.24982108056177693,-0.015292449529578755,1.0,44.4579625112159,17
calm,E0_ideal,mean-reversion,10,0,0.011122143397839457,4.492279248659692,-0.00378565731021141,1.0,71.79537990089396,27
calm,E0_ideal,risk-parity,1,0,0.11483403588727659,40.559060634044236,0.0,0.8803418803418803,65.18810372340991,103
calm,E0_ideal,risk-parity,2,0,0.0866511058063133,45.414494047381396,0.0,0.8508771929824561,65.58683947821521,97
calm,E0_ideal,risk-parity,3,0,0.054489962420048776,25.71433948867087,-0.0008750272967975592,0.8403361344537815,60.55300175081932,100
calm,E0_ideal,risk-parity,4,0,0.08825337343593764,36.78757234310024,0.0,0.8974358974358975,64.49839598580742,105
calm,E0_ideal,risk-parity,5,0,0.09374991581097891,42.76184937054193,0.0,0.8813559322033898,73.14788730256052,104
calm,E0_ideal,risk-parity,6,0,0.08098135105259541,37.22965971745159,0.0,0.8632478632478633,60.668931175540806,101
calm,E0_ideal,risk-parity,7,0,0.1033155005205153,49.341595316704,0.0,0.907563025210084,66.78031888980288,108
calm,E0_ideal,risk-parity,8,0,0.09845405568246424,39.41597386166725,0.0,0.8813559322033898,59.81844723502361,104
calm,E0_ideal,risk-parity,9,0,0.1059730789608575,37.96278307430714,0.0,0.9051724137931034,79.05906287563786,105
calm,E0_ideal,risk-parity,10,0,0.07285254619371306,23.057403102622064,-0.0033243328813928885,0.905982905982906,65.05679186967868,106
calm,E0_ideal,minimum-variance,1,0,0.10624753325886971,44.81631863116407,0.0,0.956140350877193,46.81202814224524,109
calm,E0_ideal,minimum-variance,2,0,0.09293978841802653,50.61201390607,0.0,0.9137931034482759,43.07352131105477,106
calm,E0_ideal,minimum-variance,3,0,0.07088326619327856,30.18584688401932,0.0,0.9322033898305084,48.875917709257784,110
calm,E0_ideal,minimum-variance,4,0,0.09934481690414487,44.74230845601839,0.0,1.0,41.39818528636137,117
calm,E0_ideal,minimum-variance,5,0,0.09745897180404839,44.05965788751967,0.0,0.8771929824561403,48.30375307691992,100
calm,E0_ideal,minimum-variance,6,0,0.10270399906735217,46.935107890030274,0.0,0.9230769230769231,47.12123540918374,108
calm,E0_ideal,minimum-variance,7,0,0.1043200331182006,62.63605696465804,0.0,0.8974358974358975,34.94073146078126,105
calm,E0_ideal,minimum-variance,8,0,0.08161240851613227,40.29869504304957,0.0,0.9210526315789473,42.87778996462231,105
calm,E0_ideal,minimum-variance,9,0,0.10799220464706005,40.77977562611724,0.0,0.9478260869565217,52.903649398976334,109
calm,E0_ideal,minimum-variance,10,0,0.08675591862069298,37.46523785317828,0.0,0.9572649572649573,50.68618183780244,112
calm,E0_ideal,random,1,0,0.08022831837689437,23.021783124940793,-0.00029993001499695193,0.9363636363636364,141.25793400779912,103
calm,E0_ideal,random,2,0,0.06305957678443419,19.191520710642756,-0.0002999300149968409,0.9083333333333333,175.59488690902484,109
calm,E0_ideal,random,3,0,0.05411202035156615,24.026581603488943,-0.00029993001499706295,0.9583333333333334,170.12081820441176,115
calm,E0_ideal,random,4,0,0.06584223754057539,23.282438665189936,-0.00029993001499695193,0.9666666666666667,188.9760485914919,116
calm,E0_ideal,random,5,0,0.07240528272383973,17.726435716584028,-0.000477929831479984,0.9663865546218487,210.2974587219851,115
calm,E0_ideal,random,6,0,0.05722105599102645,19.51089253300699,-0.0002999300149968409,0.9411764705882353,180.49174388463067,112
calm,E0_ideal,random,7,0,0.0685678376611274,21.23866550592252,-0.00029993001499695193,0.9322033898305084,183.21992821040368,110
calm,E0_ideal,random,8,0,0.057293045789788666,18.21884437133648,-0.0002999300149968409,0.9727272727272728,173.27929248646433,107
calm,E0_ideal,random,9,0,0.10693024757079539,39.11607930675611,0.0,0.9333333333333333,185.9163064150221,112
calm,E0_ideal,random,10,0,0.061043623424579696,20.396764171003312,-0.0002999300149968409,0.9583333333333334,191.96675014889038,115
calm,E0_ideal,no-trade-band,1,0,0.11358712387970393,43.855577888973976,0.0,1.0,59.351657340686806,42
calm,E0_ideal,no-trade-band,2,0,0.08092350499629397,40.84100048308633,0.0,1.0,50.98190314687258,31
calm,E0_ideal,no-trade-band,3,0,0.057537504601350875,29.690346037517394,0.0,0.9393939393939394,42.18578528385843,31
calm,E0_ideal,no-trade-band,4,0,0.09081431827726205,40.16331724476687,0.0,1.0,45.41726480351944,43
calm,E0_ideal,no-trade-band,5,0,0.09273418026356772,36.82825202873583,0.0,0.9512195121951219,63.3935372416317,39
calm,E0_ideal,no-trade-band,6,0,0.07512050912868706,34.46385781827925,0.0,1.0,45.195982015367136,29
calm,E0_ideal,no-trade-band,7,0,0.09537702593970843,54.703204366959085,0.0,0.9772727272727273,54.40925292537888,43
calm,E0_ideal,no-trade-band,8,0,0.09072029404575543,43.00997998118305,0.0,0.96,43.98840753100171,24
calm,E0_ideal,no-trade-band,9,0,0.09985020218542018,36.09423255966229,0.0,1.0,68.08348606022992,37
calm,E0_ideal,no-trade-band,10,0,0.07002144909212271,22.279579227335493,-0.003263227603266916,0.96875,57.95377259497935,31
calm,E1_default_stress,buy-and-hold,1,0,0.10231875817444602,31.517310803629183,-0.0020116397668318298,0.7889908256880734,228.21425590573102,86
calm,E1_default_stress,buy-and-hold,2,0,0.07974535135579708,27.765135820637134,-0.0019345149511195148,0.8018018018018018,226.8255032768866,89
calm,E1_default_stress,buy-and-hold,3,0,0.06345666110622528,24.062603658384447,-0.002083437369392538,0.7787610619469026,234.16153420805554,88
calm,E1_default_stress,buy-and-hold,4,0,0.08535287385790702,30.820527494646104,-0.002122488154790436,0.8018018018018018,247.49048283002364,89
calm,E1_default_stress,buy-and-hold,5,0,0.086121600298805,27.743153428945224,-0.0023235412311198855,0.7807017543859649,266.15436731297217,89
calm,E1_default_stress,buy-and-hold,6,0,0.07328017508362339,27.983719913774607,-0.001818943893806102,0.8053097345132744,224.26922979037113,91
calm,E1_default_stress,buy-and-hold,7,0,0.08719486114081376,30.732475645354473,-0.002174888623508009,0.7478260869565218,267.44249637439617,86
calm,E1_default_stress,buy-and-hold,8,0,0.07955040403224833,27.282424348162024,-0.0021680924350251374,0.7699115044247787,246.38142248594878,87
calm,E1_default_stress,buy-and-hold,9,0,0.10572156609159244,29.296754703013608,-0.0018727711412001025,0.8173913043478261,214.91414707282433,94
calm,E1_default_stress,buy-and-hold,10,0,0.08391407804813866,26.42999811745217,-0.001956749136478586,0.7739130434782608,227.6248841991879,89
calm,E1_default_stress,signal-weighted,1,0,0.05326655205218711,9.187788908897563,-0.005470782189147427,0.45614035087719296,848.2947438749871,26
calm,E1_default_stress,signal-weighted,2,0,0.04524137499620018,13.154303663436096,-0.0016784271416324659,0.5074626865671642,965.4110416577357,34
calm,E1_default_stress,signal-weighted,3,0,0.013759094862737964,4.336075492612517,-0.0077109889993434155,0.4838709677419355,796.4681377464716,30
calm,E1_default_stress,signal-weighted,4,0,0.0322059297234949,10.582824599326713,-0.0046359024798169335,0.5166666666666667,745.3462826993792,31
calm,E1_default_stress,signal-weighted,5,0,0.04752912213393712,9.254856552718906,-0.010769860900199602,0.5074626865671642,1319.26629792599,34
calm,E1_default_stress,signal-weighted,6,0,0.060646124846817306,15.910775093101012,-0.002108645173890533,0.46774193548387094,1048.1436594557745,29
calm,E1_default_stress,signal-weighted,7,0,0.08174262502272156,17.730875724765625,-0.0013585330271120855,0.5230769230769231,1094.5151002421767,34
calm,E1_default_stress,signal-weighted,8,0,0.03312724334197781,10.692006293325262,-0.004786673972815403,0.46774193548387094,973.6784647165151,29
calm,E1_default_stress,signal-weighted,9,0,0.023584469529766672,6.756877705799242,-0.008206316507335276,0.42857142857142855,561.4961750896641,24
calm,E1_default_stress,signal-weighted,10,0,0.032976836588091585,8.020206361157905,-0.009060279192628862,0.5522388059701493,1174.2255538084746,37
calm,E1_default_stress,naive-momentum,1,0,0.1295540080443529,24.778908260040946,-0.0020049460761927262,0.7311827956989247,833.7698425115195,68
calm,E1_default_stress,naive-momentum,2,0,0.08443421171307608,19.649406265876575,-0.0017730640163303724,0.6862745098039216,755.0010890893473,70
calm,E1_default_stress,naive-momentum,3,0,0.08532687111220083,23.433300695731397,-0.002006863193884767,0.7065217391304348,514.9729820137984,65
calm,E1_default_stress,naive-momentum,4,0,0.10610934917132453,22.976571243772405,-0.0022923463889547024,0.7391304347826086,779.9954218576796,68
calm,E1_default_stress,naive-momentum,5,0,0.09624967328255218,22.654646394648243,-0.0017430503848246959,0.7526881720430108,799.9274544225158,70
calm,E1_default_stress,naive-momentum,6,0,0.08688930437738152,20.24659342743502,-0.0021010507627536867,0.7717391304347826,870.7518614722081,71
calm,E1_default_stress,naive-momentum,7,0,0.11578370809010252,24.80692862018541,-0.002662407653472143,0.7386363636363636,734.7753490998286,65
calm,E1_default_stress,naive-momentum,8,0,0.09324887320140207,23.87133079324473,-0.0018920317296201583,0.7849462365591398,705.004005982835,73
calm,E1_default_stress,naive-momentum,9,0,0.11194191913566387,24.718379027919156,-0.0025126900813180475,0.75,847.2948505519887,72
calm,E1_default_stress,naive-momentum,10,0,0.07893881235812228,20.215060397041107,-0.0020796569973554613,0.6847826086956522,1205.4219841471922,63
calm,E1_default_stress,mean-reversion,1,0,-0.008753270070304908,-2.86184037290658,-0.019091283318266816,0.7407407407407407,671.9896774063424,20
calm,E1_default_stress,mean-reversion,2,0,-0.008788143994890807,-5.047772582045299,-0.008788143994890807,0.8461538461538461,385.34729451194295,11
calm,E1_default_stress,mean-reversion,3,0,-0.016196464328292026,-6.159209177625781,-0.019546438441322866,0.6923076923076923,713.887175038446,18
calm,E1_default_stress,mean-reversion,4,0,-0.019646983546063868,-9.910626117457209,-0.019646983546063868,0.6666666666666666,441.40568398712463,16
calm,E1_default_stress,mean-reversion,5,0,-0.003505685162227712,-1.3109246769599108,-0.015402413735753462,0.7037037037037037,453.685797988403,19
calm,E1_default_stress,mean-reversion,6,0,-0.02625246321827024,-6.301985240548686,-0.03412147764473339,0.6774193548387096,772.1431498730793,21
