scenario,level,agent,seed,sample,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost,turnover_events
high_vol,E0_ideal,buy-and-hold,101,0,0.23273677701682383,15.939627020875458,-0.011514175901761625,0.9166666666666666,22.36437285484759,33
high_vol,E0_ideal,buy-and-hold,102,0,0.025070691709217607,2.695406511793479,-0.037118902488631145,0.8888888888888888,23.03141996861287,32
high_vol,E0_ideal,buy-and-hold,103,0,0.08810342734991194,12.264335128349092,-0.010008541111806712,0.8611111111111112,22.962768421195634,31
high_vol,E0_ideal,buy-and-hold,104,0,0.12559728982416285,11.940671384243085,-0.024832251308601117,0.8611111111111112,22.021968486369097,31
high_vol,E0_ideal,buy-and-hold,105,0,0.16053485291118852,12.249964543126925,-0.012861551629347212,0.8333333333333334,22.809864364632034,30
high_vol,E0_ideal,buy-and-hold,106,0,0.11823732022955102,12.439573335326868,-0.014178060652699331,0.8857142857142857,23.46400460250556,31
high_vol,E0_ideal,buy-and-hold,107,0,0.11403814187197336,10.630253127034553,-0.00916418239254757,0.8787878787878788,23.488920879202702,29
high_vol,E0_ideal,buy-and-hold,108,0,0.19180444836460286,24.643520953485172,0.0,0.9411764705882353,22.65090012176176,32
high_vol,E0_ideal,buy-and-hold,109,0,0.16329260600000772,15.479948419897847,-0.02487496448714943,0.9444444444444444,23.251410988755232,34
high_vol,E0_ideal,buy-and-hold,110,0,0.31622284340475226,25.587777108982944,0.0,0.8823529411764706,23.042064976433846,30
high_vol,E0_ideal,deepseek:deepseek-v4-pro,101,0,0.11727165039005638,13.028052386626786,-0.00029993001499695193,1.0,109.88211222822652,18
high_vol,E0_ideal,deepseek:deepseek-v4-pro,101,1,0.16584405191750906,16.092214074367735,-0.007826110695646316,1.0,95.80590675621549,25
high_vol,E0_ideal,deepseek:deepseek-v4-pro,101,2,0.10389428140952983,10.452474877528683,-0.01207853709246498,1.0,136.4264602944132,23
high_vol,E0_ideal,deepseek:deepseek-v4-pro,102,0,-0.0073569005440785595,-1.4676989227095323,-0.028315703065727504,1.0,108.76241648242289,22
high_vol,E0_ideal,deepseek:deepseek-v4-pro,102,1,-0.0073569005440785595,-1.4676989227095323,-0.028315703065727504,1.0,108.76241648242289,22
high_vol,E0_ideal,deepseek:deepseek-v4-pro,102,2,-0.008809987945676223,-1.7769792921758156,-0.028315703065727504,1.0,108.77211188926935,21
high_vol,E0_ideal,deepseek:deepseek-v4-pro,103,0,0.08863628655062672,12.176941991836827,-0.009542050094341503,1.0,93.40596994778274,27
high_vol,E0_ideal,deepseek:deepseek-v4-pro,103,1,0.09115878571884051,12.531494227753901,-0.009542050094341503,1.0,93.01223705764424,28
high_vol,E0_ideal,deepseek:deepseek-v4-pro,103,2,0.08853286265795002,12.156192999317106,-0.009542050094341503,1.0,100.30063175482815,27
high_vol,E0_ideal,deepseek:deepseek-v4-pro,104,0,0.040068020996945064,8.634100204434985,-0.004672531670127711,0.9333333333333333,56.474898139886676,14
high_vol,E0_ideal,deepseek:deepseek-v4-pro,104,1,0.05021755534551464,9.0023397627692,-0.011548256535395152,0.96,91.5326312280619,24
high_vol,E0_ideal,deepseek:deepseek-v4-pro,104,2,0.10114889596835352,13.112987540558928,-0.011548256535395152,0.9666666666666667,77.64676813036687,29
high_vol,E0_ideal,deepseek:deepseek-v4-pro,105,0,0.026258323590381494,5.162562816234288,-0.007791984445128408,1.0,125.93853189318773,22
high_vol,E0_ideal,deepseek:deepseek-v4-pro,105,1,0.036737000102630146,7.153516263381266,-0.007791984445128408,1.0,125.2148131155912,26
high_vol,E0_ideal,deepseek:deepseek-v4-pro,105,2,0.02329523993471283,4.645405717380204,-0.007791984445128408,1.0,111.56918253715983,21
high_vol,E0_ideal,deepseek:deepseek-v4-pro,106,0,0.1009281323344362,12.733408994116363,-0.010295888067120895,1.0,117.727755085164,24
