scenario,level,agent,seed,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost
calm,E2_latency_3,buy-and-hold,10,0.12888960633876367,1.9519162201120424,-0.1727486782104477,0.6861924686192469,4085.4394245975877
calm,E2_latency_3,signal-weighted,1,0.12706411419370656,3.26909795710336,-0.039842134658174655,0.6346153846153846,2591.843416562072
calm,E2_latency_3,signal-weighted,2,0.18301008319889922,4.341084623001172,-0.02824402859371511,0.6328125,2409.935916111601
calm,E2_latency_3,signal-weighted,3,0.22675455392325383,4.748406017428059,-0.03224931502039596,0.5984251968503937,3437.1715352805036
calm,E2_latency_3,signal-weighted,4,0.16532788280025845,3.639987683865444,-0.043733339185767495,0.6153846153846154,3354.5485709517156
calm,E2_latency_3,signal-weighted,5,0.2393309380344657,4.7059979147990925,-0.02537896324613409,0.5886524822695035,2906.3433608693017
calm,E2_latency_3,signal-weighted,6,0.09967459036945203,2.4982699002365503,-0.05772698034387058,0.6376811594202898,3436.8877997280606
calm,E2_latency_3,signal-weighted,7,0.16052512166171518,3.5640093266865542,-0.04976936068859372,0.644927536231884,2923.2528404589184
calm,E2_latency_3,signal-weighted,8,0.18025156127777886,4.01050341078024,-0.04569189443928301,0.6666666666666666,3455.541735075804
calm,E2_latency_3,signal-weighted,9,0.23959507760455478,5.333700498529608,-0.02875686683434664,0.6220472440944882,3288.5858548566193
calm,E2_latency_3,signal-weighted,10,0.17425671457515568,3.8363135601668725,-0.03672964666436118,0.6136363636363636,3236.0712202196723
calm,E2_latency_3,naive-momentum,1,0.22904207593064552,3.5843120834720414,-0.07569142613441793,0.622093023255814,6342.356946963499
calm,E2_latency_3,naive-momentum,2,0.19720155852460763,2.994855011015694,-0.09812309048482115,0.6012269938650306,5552.242528379587
calm,E2_latency_3,naive-momentum,3,0.27506751155480624,3.5787310612351897,-0.1065091300871377,0.6193548387096774,6504.5131285672105
calm,E2_latency_3,naive-momentum,4,0.431750558533583,6.038962200549109,-0.04427713780398024,0.6470588235294118,6312.884893053205
calm,E2_latency_3,naive-momentum,5,0.30395876751298645,4.79391662053407,-0.053526764880528654,0.6217948717948718,5100.419042673588
calm,E2_latency_3,naive-momentum,6,0.37248126697502326,5.262539995099466,-0.06066996785601808,0.6582278481012658,5272.97761920426
calm,E2_latency_3,naive-momentum,7,0.4203800914226057,5.581691677949909,-0.08215428332287555,0.624113475177305,6471.885011655905
calm,E2_latency_3,naive-momentum,8,0.2688981169464617,4.117842663175407,-0.10384323127809814,0.6402439024390244,6596.449423288221
calm,E2_latency_3,naive-momentum,9,0.5322616535315983,8.275453971664648,-0.033228172594166994,0.6688311688311688,5477.661348651735
calm,E2_latency_3,naive-momentum,10,0.3457355321057318,5.214152667803847,-0.06375037320520427,0.673469387755102,4776.3323785994
calm,E2_latency_3,mean-reversion,1,-0.22036949068349165,-4.6037277465795,-0.2737419434900167,0.608,3467.7247875847384
calm,E2_latency_3,mean-reversion,2,-0.24380115188966944,-4.424950279133192,-0.27241920299702616,0.6159420289855072,4013.9340048097456
calm,E2_latency_3,mean-reversion,3,-0.2713252607215685,-5.889167908269733,-0.3028991909671297,0.6377952755905512,3125.6065611359627
calm,E2_latency_3,mean-reversion,4,-0.24254919143425535,-4.423504315320552,-0.2598313204553131,0.5606060606060606,3790.3985510444745
calm,E2_latency_3,mean-reversion,5,-0.15287039738518304,-3.397733872867103,-0.21622571946539026,0.5952380952380952,3592.882835035551
calm,E2_latency_3,mean-reversion,6,-0.2923574284074869,-6.537528758356402,-0.30955556915625626,0.6403508771929824,2870.6211276158683
calm,E2_latency_3,mean-reversion,7,-0.20059798716193666,-4.496577581582079,-0.24006227861501794,0.6934306569343066,3117.816922742996
calm,E2_latency_3,mean-reversion,8,-0.24906726604082763,-4.840822394624685,-0.28879678238657513,0.5579710144927537,3883.607230155976
calm,E2_latency_3,mean-reversion,9,-0.26642701922099277,-5.486423292284881,-0.3036128946829496,0.6515151515151515,3891.543799665494
calm,E2_latency_3,mean-reversion,10,-0.19671612219990475,-3.963704755266128,-0.21656149901173194,0.6328125,3386.4377287783755
calm,E2_latency_3,risk-parity,1,0.08480105545416738,1.273937525429487,-0.21475036706911255,0.675,7597.992146358019
calm,E2_latency_3,risk-parity,2,0.0006338875049736181,0.09414181326367538,-0.26524759769522455,0.6582278481012658,6407.618461180848
calm,E2_latency_3,risk-parity,3,-0.0701143213156481,-0.8281186148118781,-0.3017111473293578,0.6359832635983264,6683.402476242429
calm,E2_latency_3,risk-parity,4,-0.04799098419125991,-0.5105375646765185,-0.29541990551076747,0.6791666666666667,6313.743056062059
calm,E2_latency_3,risk-parity,5,0.05893879548500536,0.8732902954560273,-0.2575397188517051,0.6541666666666667,6391.289106446461
calm,E2_latency_3,risk-parity,6,-0.024873720095773155,-0.1901438608324355,-0.31172467634985146,0.6234309623430963,7561.9384719355385
calm,E2_latency_3,risk-parity,7,0.07028811661831935,0.9439663338331697,-0.22611928052915342,0.65,8401.923082707388
calm,E2_latency_3,risk-parity,8,-0.10788938012851157,-1.399837647982506,-0.2824689842665985,0.6666666666666666,8093.142398786611
calm,E2_latency_3,risk-parity,9,0.23083422160764755,2.7359461311725597,-0.2135027861120461,0.6541666666666667,8606.304615140742
calm,E2_latency_3,risk-parity,10,0.04108006366534678,0.6890518909516964,-0.2295017246780875,0.6962025316455697,5767.008979625065
calm,E2_latency_3,minimum-variance,1,0.0851873488259971,1.2791942938855425,-0.21474708808701548,0.6708333333333333,7603.675058902624
calm,E2_latency_3,minimum-variance,2,0.0003387716314784406,0.09055303476200093,-0.2654977199300891,0.6638655462184874,6403.185156242764
calm,E2_latency_3,minimum-variance,3,-0.054403062365818156,-0.6271152462279063,-0.28882531915926646,0.675,6418.780851446332
calm,E2_latency_3,minimum-variance,4,-0.04489315755626022,-0.47035947045809773,-0.2960091567492429,0.6875,6296.981040070172
calm,E2_latency_3,minimum-variance,5,0.05914288115149957,0.8768256476791683,-0.2573096628058409,0.6625,6392.5249451214995
calm,E2_latency_3,minimum-variance,6,-0.025064468449581434,-0.19242520142815975,-0.31175908702840316,0.6401673640167364,7552.074497548045
calm,E2_latency_3,minimum-variance,7,0.1795285247284617,2.7991078576597657,-0.17001865269858818,0.7071129707112971,5062.110463433208
calm,E2_latency_3,minimum-variance,8,-0.06059414049482936,-0.8446522353947584,-0.2669869270363465,0.7083333333333334,5882.957178054915
calm,E2_latency_3,minimum-variance,9,0.062199698524867175,0.8823816703434736,-0.2827679392758057,0.675,6393.353151193823
calm,E2_latency_3,minimum-variance,10,-4.700878987906609e-05,0.07240713567606191,-0.24305781208748134,0.6848739495798319,6022.702983708528
calm,E2_latency_3,random,1,-0.011644908232640305,-0.10345351413781259,-0.26149551149093864,0.6088888888888889,6930.595544214692
calm,E2_latency_3,random,2,-0.049660521565443205,-0.5736842063827924,-0.25514375173172266,0.6289592760180995,7717.340233974763
calm,E2_latency_3,random,3,0.16488130512086507,2.3443936481322254,-0.16670537576421263,0.6740088105726872,7481.457965414026
calm,E2_latency_3,random,4,-0.06495678989010867,-0.8833857250752644,-0.25287053095964085,0.6545454545454545,6769.18472114404
calm,E2_latency_3,random,5,0.0795361943045958,1.4904363940496168,-0.1560970512832095,0.6506550218340611,5940.584481611663
calm,E2_latency_3,random,6,-0.06719682078501243,-0.961266868079311,-0.24267939026100616,0.7023255813953488,6399.1591656019655
calm,E2_latency_3,random,7,0.05387363639450715,0.8443630096415699,-0.19145340669188338,0.6502242152466368,7181.310958487045
calm,E2_latency_3,random,8,-0.07289816486839262,-1.2613839471917125,-0.22728709153281246,0.668141592920354,6255.865530189587
calm,E2_latency_3,random,9,0.062142201890438065,1.1208398872838312,-0.19041916658849778,0.6126126126126126,5888.43941203104
calm,E2_latency_3,random,10,0.0769823270891028,1.0317535352306337,-0.24406320638903223,0.6860986547085202,8615.628887567682
calm,E2_participation_1pct,buy-and-hold,1,0.058743887862937605,1.0031927429461258,-0.2116857732444728,0.9915966386554622,5427.197184177846
calm,E2_participation_1pct,buy-and-hold,2,0.04124465179547854,0.6292344882793867,-0.23251521299210443,0.9873949579831933,5904.825372485782
calm,E2_participation_1pct,buy-and-hold,3,0.061624093257466095,0.9748499522844528,-0.21225145236694398,0.9871244635193133,5387.875977816423
calm,E2_participation_1pct,buy-and-hold,4,0.09832608689408451,1.4866339027235036,-0.21009341229955658,0.9875,5773.9658676507315
calm,E2_participation_1pct,buy-and-hold,5,0.1379937778162894,2.054905372150224,-0.20032235821318367,0.9874476987447699,6044.179672832501
calm,E2_participation_1pct,buy-and-hold,6,0.025657713793367787,0.44310100396598695,-0.23569196068517162,0.9874476987447699,6299.956426875932
calm,E2_participation_1pct,buy-and-hold,7,0.09375403587326958,1.5738586996513517,-0.17893377423942303,0.9832635983263598,5220.931491488546
calm,E2_participation_1pct,buy-and-hold,8,0.03661493267362714,0.6437926683915024,-0.2277667109528606,0.9831223628691983,5367.44908640356
calm,E2_participation_1pct,buy-and-hold,9,0.1387606962807666,2.11134781392378,-0.2303999079878445,0.9873949579831933,6127.116093680054
calm,E2_participation_1pct,buy-and-hold,10,0.09194345276395799,1.356974558738519,-0.2203384713378177,0.9873417721518988,6024.683863168611
calm,E2_participation_1pct,signal-weighted,1,0.17038390024899197,4.550915934721127,-0.024951499946940014,0.9054054054054054,2953.377451236927
calm,E2_participation_1pct,signal-weighted,2,0.21367177300709939,5.773582024963883,-0.023402188071225738,0.9256198347107438,2899.1427296687393
calm,E2_participation_1pct,signal-weighted,3,0.2542819482313263,5.559532971102129,-0.017982181086112492,0.9032258064516129,2989.349678653938
calm,E2_participation_1pct,signal-weighted,4,0.2392380605389015,5.957017331860424,-0.01271007144771319,0.9015151515151515,3501.537483372704
calm,E2_participation_1pct,signal-weighted,5,0.25980089074348967,5.851465277266294,-0.017715043837382094,0.9473684210526315,3031.7689278002335
calm,E2_participation_1pct,signal-weighted,6,0.2311203101461783,6.545111728560881,-0.023412221883285955,0.9140625,3027.0710590961758
calm,E2_participation_1pct,signal-weighted,7,0.2270298124879071,6.347121715392597,-0.01948777993360873,0.9354838709677419,3232.991068176717
calm,E2_participation_1pct,signal-weighted,8,0.22411927807154997,5.844470977679712,-0.02068307003971237,0.9185185185185185,3179.9682527431896
calm,E2_participation_1pct,signal-weighted,9,0.30088342357887243,7.3197065709763525,-0.010539031187734804,0.9365079365079365,3020.092957556815
calm,E2_participation_1pct,signal-weighted,10,0.17223649677032715,4.448705111179724,-0.02337894251662853,0.90625,3243.814595410992
calm,E2_participation_1pct,naive-momentum,1,0.24191965771108714,4.643384189800312,-0.06130454842843858,0.926829268292683,5780.695375578045
calm,E2_participation_1pct,naive-momentum,2,0.2895141748417047,5.282571242015873,-0.05011106856241654,0.9225806451612903,6442.64895729103
calm,E2_participation_1pct,naive-momentum,3,0.3749563352409855,6.859130919596724,-0.026203670209342667,0.920863309352518,4806.63393514688
calm,E2_participation_1pct,naive-momentum,4,0.2907850670482792,6.756760178699495,-0.02950090910616343,0.9241379310344827,4797.724129469202
calm,E2_participation_1pct,naive-momentum,5,0.3954624642530138,7.430089821967938,-0.030184208321219597,0.9315068493150684,6169.764229584383
calm,E2_participation_1pct,naive-momentum,6,0.4158820553366447,7.689527401839588,-0.028210498937729422,0.9251700680272109,5464.978369222968
calm,E2_participation_1pct,naive-momentum,7,0.2816349116183361,6.525171775161298,-0.027856003013298936,0.9214285714285714,4734.026365784512
calm,E2_participation_1pct,naive-momentum,8,0.2820531545579872,5.886481164658841,-0.051880303497000346,0.9245283018867925,5810.779648257968
calm,E2_participation_1pct,naive-momentum,9,0.4554271039353006,8.610676116173016,-0.012309174582874949,0.934640522875817,5420.691408370347
calm,E2_participation_1pct,naive-momentum,10,0.27367846885043945,5.208453679226457,-0.039265949575217896,0.9172413793103448,4876.883949538181
calm,E2_participation_1pct,mean-reversion,1,-0.209849587810095,-5.561214975192135,-0.22597043985241327,0.9043478260869565,3928.847942890544
calm,E2_participation_1pct,mean-reversion,2,-0.18273697262652921,-4.613345627122145,-0.18683414999661907,0.92,3443.513759337595
calm,E2_participation_1pct,mean-reversion,3,-0.25069662105486457,-7.781900211599701,-0.26378430353453064,0.96,3411.417263705496
calm,E2_participation_1pct,mean-reversion,4,-0.2358127243845366,-5.732036959034091,-0.25064378582001523,0.9312977099236641,3690.349061534479
calm,E2_participation_1pct,mean-reversion,5,-0.22803712989640657,-7.599186458982023,-0.24443035658014023,0.9310344827586207,2410.1423815563858
calm,E2_participation_1pct,mean-reversion,6,-0.2659459147535369,-6.818135142380885,-0.27400098779211157,0.9122807017543859,3354.6721599333164
calm,E2_participation_1pct,mean-reversion,7,-0.1952311899205993,-5.517540374221971,-0.2151244404042808,0.9274193548387096,2872.3831558140464
calm,E2_participation_1pct,mean-reversion,8,-0.21913678737606368,-6.05752769869377,-0.2431386886988377,0.9112903225806451,4575.685091638445
calm,E2_participation_1pct,mean-reversion,9,-0.23076171588958738,-6.549977555079693,-0.2412498357550349,0.9338842975206612,2794.4760892208706
calm,E2_participation_1pct,mean-reversion,10,-0.1889767034193871,-4.867494048848882,-0.21428883463887094,0.9274193548387096,3350.4588003592103
calm,E2_participation_1pct,risk-parity,1,0.10736343805868942,1.7772170475987004,-0.1997346160018454,0.9916317991631799,5510.981683831198
calm,E2_participation_1pct,risk-parity,2,0.0838998813068148,1.217275246881653,-0.205405143970674,0.9873949579831933,6199.231358237185
calm,E2_participation_1pct,risk-parity,3,0.02546199572577179,0.45717385595400867,-0.21804138659352645,0.9833333333333333,6713.9467180195925
calm,E2_participation_1pct,risk-parity,4,0.0936403933459562,1.4210161751549506,-0.2168456446747743,0.9873949579831933,7254.938061876259
calm,E2_participation_1pct,risk-parity,5,0.1603327807922017,2.4602995989228242,-0.18481729939730862,0.9873417721518988,4727.429614148024
calm,E2_participation_1pct,risk-parity,6,0.04520000577723993,0.7350006251512466,-0.2142587210574607,0.9874476987447699,5686.50962131242
calm,E2_participation_1pct,risk-parity,7,0.07625460441700382,1.3068517398061348,-0.1842864370254591,0.9833333333333333,4929.650837660524
calm,E2_participation_1pct,risk-parity,8,0.05277823406383075,0.8635297789049855,-0.2334823262221667,0.9873949579831933,5365.224885561633
calm,E2_participation_1pct,risk-parity,9,0.1753879793956219,2.5968519296828507,-0.22445452171651847,0.9874476987447699,6175.369503511972
calm,E2_participation_1pct,risk-parity,10,0.045742706629227525,0.7526819368495128,-0.20094906142858127,0.9875,5848.631403218439
calm,E2_participation_1pct,minimum-variance,1,0.15004874611535013,2.36317222634038,-0.1907171932889623,0.9916666666666667,5903.901432094401
calm,E2_participation_1pct,minimum-variance,2,0.07987644083669232,1.148669549051565,-0.20782500769635148,0.9874476987447699,6067.149707946724
calm,E2_participation_1pct,minimum-variance,3,0.06916210491873986,1.0956587339109445,-0.19653365174644188,0.9874476987447699,5689.66412992921
calm,E2_participation_1pct,minimum-variance,4,0.10855058316797939,1.6365073643538948,-0.21437254832162866,0.9830508474576272,5832.587489432879
calm,E2_participation_1pct,minimum-variance,5,0.1658455004469972,2.5230309262845894,-0.17745903657922346,0.9833333333333333,5636.7603491511
calm,E2_participation_1pct,minimum-variance,6,0.05887173848283456,0.9860268487953534,-0.21013910759392074,0.9875,6156.663771039161
calm,E2_participation_1pct,minimum-variance,7,0.08565771342902151,1.4278057530820971,-0.18536004510840298,0.9875,5007.249800280005
calm,E2_participation_1pct,minimum-variance,8,0.047223495996196796,0.7824597620590887,-0.23292586161350992,0.9873949579831933,5265.465527834501
calm,E2_participation_1pct,minimum-variance,9,0.15797642837186898,2.4077254860357926,-0.20717169810890035,0.9873949579831933,5888.908394191931
calm,E2_participation_1pct,minimum-variance,10,0.05142946687476102,0.8022003515765967,-0.21036011276197897,0.9873417721518988,6756.311005225711
calm,E2_participation_1pct,random,1,0.05125196228181683,1.0106482416441824,-0.17066815668337676,0.8596491228070176,7903.437094952885
calm,E2_participation_1pct,random,2,0.05426051486561656,0.9215255441250777,-0.1725072510761848,0.9074889867841409,7940.8869328352175
calm,E2_participation_1pct,random,3,-0.005259991366819872,-0.024106861885206877,-0.19150715633711368,0.8995633187772926,8470.816879424701
calm,E2_participation_1pct,random,4,0.020811165026997536,0.4296730471880433,-0.17565193398827872,0.8678414096916299,8176.594786843558
calm,E2_participation_1pct,random,5,0.07677161872199645,1.4757380314651403,-0.1630288180656677,0.9181034482758621,8030.360476401808
calm,E2_participation_1pct,random,6,0.02841590506426428,0.5770945427115903,-0.15907788978485182,0.8977777777777778,8597.878577240528
calm,E2_participation_1pct,random,7,0.0011520384929797345,0.07794203697197954,-0.16955907145412996,0.8908296943231441,7398.121322769941
calm,E2_participation_1pct,random,8,-0.009002955360388865,-0.12861428914981615,-0.18374425111797188,0.9008620689655172,7914.191598700484
calm,E2_participation_1pct,random,9,0.05080402973420606,1.0330358939730984,-0.17334111787631457,0.9184549356223176,8568.660184261536
calm,E2_participation_1pct,random,10,0.1383816808971119,2.4461203604316424,-0.13502047332079203,0.9090909090909091,7613.2211815858445
calm,E2_harsh_corner,buy-and-hold,1,0.059973814356109933,1.0290731643901658,-0.19830395409060053,0.6541666666666667,6057.805506442975
calm,E2_harsh_corner,buy-and-hold,2,0.02842322436767608,0.41460953572973813,-0.24751360162642944,0.6708333333333333,12969.182340926709
calm,E2_harsh_corner,buy-and-hold,3,-0.002927536203651715,0.04349921274368509,-0.25110028471205237,0.6875,12074.213537538739
calm,E2_harsh_corner,buy-and-hold,4,-0.04701632288220858,-0.5129770067065871,-0.27084364829765106,0.675,13130.76015727558
calm,E2_harsh_corner,buy-and-hold,5,0.10773373611281545,1.4670895522195473,-0.2564265456517212,0.680672268907563,12578.47337134994
calm,E2_harsh_corner,buy-and-hold,6,0.03229629948346413,0.5210424869502308,-0.22419363724290642,0.7196652719665272,6427.683088241943
calm,E2_harsh_corner,buy-and-hold,7,0.06904514329735645,1.1631504769253471,-0.1886823300240219,0.7154811715481172,7128.066938973498
calm,E2_harsh_corner,buy-and-hold,8,-0.004037336505988365,0.033838165609735724,-0.2904743416199569,0.6916666666666667,10509.624108704409
calm,E2_harsh_corner,buy-and-hold,9,0.029085306024465574,0.4558039435681842,-0.2901594117222773,0.6791666666666667,10318.5971583779
calm,E2_harsh_corner,buy-and-hold,10,0.1078064529840288,1.661213959447646,-0.17747850020340505,0.6778242677824268,6257.505615959774
calm,E2_harsh_corner,signal-weighted,1,0.11288467908949285,2.932009079292301,-0.041690944631631255,0.6217948717948718,3973.7448670105036
calm,E2_harsh_corner,signal-weighted,2,0.16958749002031248,4.046216872856029,-0.03134321357833281,0.6328125,3677.1290006504264
calm,E2_harsh_corner,signal-weighted,3,0.20830321365666338,4.396562165929947,-0.03470542044505498,0.6220472440944882,5193.323673248447
calm,E2_harsh_corner,signal-weighted,4,0.14694552212197198,3.2621841355207826,-0.04762567584452837,0.6223776223776224,5094.389550132812
calm,E2_harsh_corner,signal-weighted,5,0.22287150513682796,4.418369756812288,-0.027660537743969482,0.5957446808510638,4421.808956520256
calm,E2_harsh_corner,signal-weighted,6,0.08238818154367711,2.0853862434197565,-0.061435917727480915,0.6376811594202898,5128.988463493148
calm,E2_harsh_corner,signal-weighted,7,0.14524336473944044,3.252120919683534,-0.05271944253304672,0.6397058823529411,4406.87245783259
calm,E2_harsh_corner,signal-weighted,8,0.16161160630753835,3.639077761157494,-0.049346657479777956,0.6736111111111112,5225.048796150052
calm,E2_harsh_corner,signal-weighted,9,0.22059921274479866,4.934637097101678,-0.03187758674734009,0.6220472440944882,5057.516933192927
calm,E2_harsh_corner,signal-weighted,10,0.1588721821757597,3.5172717633147803,-0.038213080062099114,0.6060606060606061,4750.557766605458
calm,E2_harsh_corner,naive-momentum,1,0.19336295281921512,3.0745030904432133,-0.08138531705845031,0.6162790697674418,9861.935645204045
calm,E2_harsh_corner,naive-momentum,2,0.16961118823376098,2.616962775869992,-0.11151328471823885,0.5975609756097561,8255.589612948701
calm,E2_harsh_corner,naive-momentum,3,0.24092862148705807,3.1852638229774257,-0.11038520379955308,0.6129032258064516,9687.488944986622
calm,E2_harsh_corner,naive-momentum,4,0.3982389022718684,5.669845203276893,-0.04803425902943803,0.6470588235294118,9248.392615351997
calm,E2_harsh_corner,naive-momentum,5,0.2753699243435508,4.389437709124683,-0.05688978744099915,0.6282051282051282,7669.616757495497
calm,E2_harsh_corner,naive-momentum,6,0.34333018497443124,4.906203245372776,-0.06504577744474871,0.6708860759493671,7941.265811964103
calm,E2_harsh_corner,naive-momentum,7,0.38403748064810217,5.187604726544274,-0.08765612729391348,0.6028368794326241,9675.691778766723
calm,E2_harsh_corner,naive-momentum,8,0.23261406113918803,3.6364258264619314,-0.10976572875107993,0.6158536585365854,9954.327442837575
calm,E2_harsh_corner,naive-momentum,9,0.49808612348428527,7.8460276112279415,-0.03601936577168041,0.6623376623376623,8352.080920042468
calm,E2_harsh_corner,naive-momentum,10,0.3184020308086253,4.848228415376085,-0.06700793528611015,0.6824324324324325,7272.869984157789
calm,E2_harsh_corner,mean-reversion,1,-0.2369659502507595,-4.972834319821482,-0.28109489712455527,0.5793650793650794,5437.233796026251
calm,E2_harsh_corner,mean-reversion,2,-0.26085566094439494,-4.76159854792137,-0.28644473572650164,0.6086956521739131,5905.982629669871
calm,E2_harsh_corner,mean-reversion,3,-0.2876890023553038,-6.264712335533851,-0.31647356622436806,0.6456692913385826,4951.350683814467
calm,E2_harsh_corner,mean-reversion,4,-0.2592663039970826,-4.742766144825788,-0.2732137250476765,0.5909090909090909,5708.859656292226
calm,E2_harsh_corner,mean-reversion,5,-0.17102873197461488,-3.8369085169475405,-0.22984705267758732,0.6031746031746031,5570.647878334602
calm,E2_harsh_corner,mean-reversion,6,-0.3056281324395048,-6.840296693709953,-0.3216581933297906,0.6403508771929824,4391.852101119204
calm,E2_harsh_corner,mean-reversion,7,-0.21582456224866908,-4.879032904520979,-0.25195145877043734,0.6911764705882353,4883.872059027703
calm,E2_harsh_corner,mean-reversion,8,-0.26651082054489383,-5.193089867620213,-0.30252306127648554,0.572463768115942,5936.87817901863
calm,E2_harsh_corner,mean-reversion,9,-0.2830554895737605,-5.825332923314158,-0.3165445490644171,0.6287878787878788,5819.070599842361
calm,E2_harsh_corner,mean-reversion,10,-0.2121812795586191,-4.293185660249797,-0.22926936316600288,0.640625,5111.486663029501
calm,E2_harsh_corner,risk-parity,1,0.04405387649814685,0.7049678013170522,-0.22329146222310814,0.675,11716.228097469764
calm,E2_harsh_corner,risk-parity,2,-0.026802933177845212,-0.24282170511032733,-0.28020807289064165,0.6778242677824268,9529.704458849379
calm,E2_harsh_corner,risk-parity,3,-0.10162143992389228,-1.2557267308885216,-0.3205954947261026,0.6166666666666667,10123.086114762355
calm,E2_harsh_corner,risk-parity,4,-0.07574394476666091,-0.8655840271129659,-0.30374275950228946,0.6708333333333333,9639.769909995573
calm,E2_harsh_corner,risk-parity,5,0.02868594181692785,0.4679858054565413,-0.26694878073972184,0.6610878661087866,9587.74165450627
calm,E2_harsh_corner,risk-parity,6,-0.05909317904052247,-0.5931768251409126,-0.3201075001187593,0.6401673640167364,11443.681608128372
calm,E2_harsh_corner,risk-parity,7,0.028652486501119512,0.4394605135978535,-0.23605169332820708,0.6541666666666667,12687.003618875831
calm,E2_harsh_corner,risk-parity,8,-0.14281659416142978,-1.9063271402267856,-0.3031265111539835,0.6778242677824268,12094.461365552002
calm,E2_harsh_corner,risk-parity,9,0.18337145682311995,2.227534489334287,-0.2262288213333814,0.6625,12928.038934057797
calm,E2_harsh_corner,risk-parity,10,-0.032943047950249604,-0.413513050855158,-0.2648574511799362,0.7125,9816.889214070761
calm,E2_harsh_corner,minimum-variance,1,0.04442797611862925,0.7102376015057821,-0.22328805310758248,0.6666666666666666,11722.93797479683
calm,E2_harsh_corner,minimum-variance,2,-0.0270649899081149,-0.24602374688827225,-0.28043325942512864,0.6820083682008368,9525.29657398421
calm,E2_harsh_corner,minimum-variance,3,-0.08447797554773595,-1.0344281428752393,-0.30629868445034314,0.6541666666666667,9747.026248218033
calm,E2_harsh_corner,minimum-variance,4,-0.07247045825934739,-0.8213442850656208,-0.3042494877274208,0.6833333333333333,9616.227882519142
calm,E2_harsh_corner,minimum-variance,5,0.028885360596727194,0.47107708337214504,-0.2667148848701364,0.6527196652719666,9587.439702643762
calm,E2_harsh_corner,minimum-variance,6,-0.05920567957260425,-0.5948610402484216,-0.32014144182791593,0.6291666666666667,11433.520851973382
calm,E2_harsh_corner,minimum-variance,7,0.15586940245615,2.458553197568774,-0.17470927981486073,0.7016806722689075,7606.118415869077
calm,E2_harsh_corner,minimum-variance,8,-0.08997549393745674,-1.2995775578895947,-0.27762348224117284,0.7088607594936709,8932.291197956522
calm,E2_harsh_corner,minimum-variance,9,0.03364806725293734,0.5175889504899888,-0.291548383263166,0.6708333333333333,9647.848109406654
calm,E2_harsh_corner,minimum-variance,10,-0.03608931173646701,-0.4425337634575065,-0.25900123211491877,0.7,9078.141853919416
calm,E2_harsh_corner,random,1,-0.04575810258417845,-0.6218391317903371,-0.2701932748233835,0.6,10735.576964422844
calm,E2_harsh_corner,random,2,-0.08193378005924024,-1.0155724835322844,-0.27340717527267877,0.6441441441441441,11372.719519982147
calm,E2_harsh_corner,random,3,0.1167308976385566,1.7094431112530428,-0.1762837004331791,0.672566371681416,11083.304291926706
calm,E2_harsh_corner,random,4,-0.09493998880578292,-1.3444433339426864,-0.2617415100052861,0.65,10150.98915601005
calm,E2_harsh_corner,random,5,0.05144460754023572,0.991283684996114,-0.16362192651419227,0.6447368421052632,8834.607503518515
calm,E2_harsh_corner,random,6,-0.09390783412052439,-1.3867113229534882,-0.251785623684175,0.6976744186046512,9412.593924224355
calm,E2_harsh_corner,random,7,0.01925813898756079,0.35118842504135284,-0.19919952499967963,0.6502242152466368,10730.102766844517
calm,E2_harsh_corner,random,8,-0.10445383004719333,-1.8512224750901152,-0.2368679253125776,0.6814159292035398,9426.02582169336
calm,E2_harsh_corner,random,9,0.033304423041621734,0.63463472671168,-0.1970998811154765,0.6081081081081081,8837.356292650773
calm,E2_harsh_corner,random,10,0.03956041552647127,0.5761885553361662,-0.25196348741846775,0.6816143497757847,12746.416639790525
high_vol,E0_ideal,buy-and-hold,101,-0.22076428782113344,-2.6534931407060713,-0.3776921539936109,1.0,37.46038548067736
high_vol,E0_ideal,buy-and-hold,102,-0.03698759603822532,-0.23941923380779428,-0.3119344339605792,1.0,41.83515216673395
high_vol,E0_ideal,buy-and-hold,103,-0.038919892954071944,-0.3378582015095565,-0.2857838957785551,1.0,39.21522298435892
high_vol,E0_ideal,buy-and-hold,104,-0.028321765149634026,-0.17911450272784532,-0.34462438454881195,1.0,39.20497003830979
high_vol,E0_ideal,buy-and-hold,105,0.043811428421903775,0.5191286845413781,-0.3055832827229177,1.0,42.618130021113245
high_vol,E0_ideal,buy-and-hold,106,0.16013193990705177,1.5719742486641035,-0.28146462982229337,1.0,42.17876752544156
high_vol,E0_ideal,buy-and-hold,107,0.192103641064149,2.0285840928737375,-0.21673752388428225,1.0,40.92168207017958
high_vol,E0_ideal,buy-and-hold,108,0.21642161508837088,1.9287868965660733,-0.2871644143987766,1.0,43.481209311546394
high_vol,E0_ideal,buy-and-hold,109,0.5821801354247103,5.036840253141579,-0.1217093276128548,1.0,45.20286965210033
high_vol,E0_ideal,buy-and-hold,110,0.11572473078782863,1.0777818619148067,-0.28364751027930213,1.0,42.0427360765831
high_vol,E0_ideal,signal-weighted,101,0.058089080525056014,1.7281111082264005,-0.04096871805114577,1.0,179.27556522182195
high_vol,E0_ideal,signal-weighted,102,0.24738906067074518,3.5594333186348597,-0.06465987747757485,1.0,135.6060281634786
high_vol,E0_ideal,signal-weighted,103,0.10116451664928383,2.2984697611291924,-0.05488559268274218,1.0,143.63332519527566
