scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
high_vol,E0_ideal,buy-and-hold,10,20.67689612128307,6.9895944159284555,16.52360177590907,24.786056571963083,0.1402711298422833,1
high_vol,E0_ideal,deepseek:deepseek-v4-pro,30,12.884590633548783,5.542427758543187,10.988079342576473,14.819611764582971,0.10043767807024437,3
high_vol,E0_ideal,glm:glm-5,30,15.160916051550169,5.078910338746007,13.329383106872594,16.925490056634185,0.11277516911244145,2
high_vol,E1_default_stress,buy-and-hold,10,16.58751367438416,4.968055960831185,13.581340781030173,19.47481429528478,0.12010439967546238,1
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,30,11.904833158407472,5.71861883240756,9.859063447910541,13.956237947509472,0.08793051150913227,2
high_vol,E1_default_stress,glm:glm-5,30,11.721517693007723,6.125382884172019,9.54025020985757,13.827050823437746,0.08976925737123341,3
