timestamp,symbol,side,quantity,reference_price,fill_price,commission,bar_volume,bar_high,bar_low,bar_close,submitted_at,filled_at,trade_id,quote_qty,is_buyer_maker
2024-03-01T00:00:15.084000Z,BTCUSDT,buy,0.005,,61230.6,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:15.084000Z,4659225235,306.153,false
2024-03-01T00:00:15.919000Z,BTCUSDT,buy,0.004,,61234.0,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:15.919000Z,4659225309,244.936,false
2024-03-01T00:00:17.748000Z,BTCUSDT,buy,0.007,,61237.6,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:17.748000Z,4659225383,428.6632,false
2024-03-01T00:00:18.419000Z,BTCUSDT,buy,0.004,,61239.6,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:18.419000Z,4659225457,244.9584,false
2024-03-01T00:00:20.866000Z,BTCUSDT,buy,0.01,,61239.7,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:20.866000Z,4659225531,612.397,false
2024-03-01T00:00:21.120000Z,BTCUSDT,buy,0.081,,61241.3,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:21.120000Z,4659225605,4960.5453,false
2024-03-01T00:00:22.472000Z,BTCUSDT,sell,0.005,,61242.3,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:22.472000Z,4659225679,306.2115,true
2024-03-01T00:00:23.399000Z,BTCUSDT,buy,0.006,,61242.4,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:23.399000Z,4659225753,367.4544,false
2024-03-01T00:00:24.208000Z,BTCUSDT,buy,0.002,,61242.5,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:24.208000Z,4659225827,122.485,false
2024-03-01T00:00:26.827000Z,BTCUSDT,buy,0.005,,61244.6,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:26.827000Z,4659225901,306.223,false
2024-03-01T00:00:26.827000Z,BTCUSDT,buy,0.061,,61247.3,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:26.827000Z,4659225975,3736.0853,false
2024-03-01T00:00:26.885000Z,BTCUSDT,buy,0.013,,61250.1,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:26.885000Z,4659226049,796.2513,false
2024-03-01T00:00:27.682000Z,BTCUSDT,sell,0.428,,61250.5,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:27.682000Z,4659226123,26215.214,true
2024-03-01T00:00:27.739000Z,BTCUSDT,sell,0.002,,61242.8,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:27.739000Z,4659226197,122.4856,true
2024-03-01T00:00:28.113000Z,BTCUSDT,sell,0.278,,61231.9,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:28.113000Z,4659226271,17022.4682,true
2024-03-01T00:00:28.830000Z,BTCUSDT,buy,0.003,,61236.6,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:28.830000Z,4659226345,183.7098,false
2024-03-01T00:00:29.699000Z,BTCUSDT,sell,0.015,,61244.5,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:29.699000Z,4659226419,918.6675,true
2024-03-01T00:00:32.140000Z,BTCUSDT,sell,0.015,,61244.5,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:32.140000Z,4659226493,918.6675,true
2024-03-01T00:00:37.812000Z,BTCUSDT,sell,0.012,,61241.9,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:37.812000Z,4659226567,734.9028,true
2024-03-01T00:00:37.967000Z,BTCUSDT,sell,0.002,,61237.4,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:37.967000Z,4659226641,122.4748,true
2024-03-01T00:00:38.623000Z,BTCUSDT,buy,0.002,,61238.0,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:38.623000Z,4659226715,122.476,false
2024-03-01T00:00:39.696000Z,BTCUSDT,buy,0.032,,61246.9,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:39.696000Z,4659226789,1959.9008,false
2024-03-01T00:00:42.922000Z,BTCUSDT,buy,0.102,,61249.3,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:42.922000Z,4659226863,6247.4286,false
2024-03-01T00:00:44.103000Z,BTCUSDT,buy,0.006,,61251.7,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:44.103000Z,4659226937,367.5102,false
2024-03-01T00:00:45.801000Z,BTCUSDT,sell,0.005,,61252.2,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:45.801000Z,4659227011,306.261,true
2024-03-01T00:00:45.904000Z,BTCUSDT,sell,0.087,,61247.7,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:45.904000Z,4659227085,5328.5499,true
2024-03-01T00:00:47.593000Z,BTCUSDT,buy,0.508,,61242.0,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:47.593000Z,4659227159,31110.936,false
2024-03-01T00:00:49.856000Z,BTCUSDT,buy,0.033,,61252.7,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:49.856000Z,4659227233,2021.3391,false
2024-03-01T00:00:51.202000Z,BTCUSDT,buy,0.654,,61255.4,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:51.202000Z,4659227307,40061.0316,false
2024-03-01T00:00:51.782000Z,BTCUSDT,buy,0.081,,61257.4,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:51.782000Z,4659227381,4961.8494,false
2024-03-01T00:00:53.100000Z,BTCUSDT,buy,0.002,,61260.1,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:53.100000Z,4659227455,122.5202,false
2024-03-01T00:00:55.859000Z,BTCUSDT,sell,0.204,,61261.6,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:55.859000Z,4659227529,12497.3664,true
2024-03-01T00:00:58.613000Z,BTCUSDT,sell,0.081,,61262.0,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:58.613000Z,4659227603,4962.222,true
2024-03-01T00:00:58.616000Z,BTCUSDT,sell,0.012,,61261.4,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:58.616000Z,4659227677,735.1368,true
2024-03-01T00:00:58.616000Z,BTCUSDT,sell,0.061,,61257.6,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:58.616000Z,4659227751,3736.7136,true
2024-03-01T00:00:58.623000Z,BTCUSDT,sell,0.025,,61251.9,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:58.623000Z,4659227825,1531.2975,true
2024-03-01T00:00:59.130000Z,BTCUSDT,buy,0.3,,61250.1,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:59.130000Z,4659227899,18375.03,false
2024-03-01T00:00:59.131000Z,BTCUSDT,buy,0.16,,61260.3,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:59.131000Z,4659227973,9801.648,false
2024-03-01T00:00:59.131000Z,BTCUSDT,buy,0.081,,61264.7,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:59.131000Z,4659228047,4962.4407,false
2024-03-01T00:00:59.131000Z,BTCUSDT,buy,0.199,,61268.4,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:59.131000Z,4659228121,12192.4116,false
2024-03-01T00:00:59.679000Z,BTCUSDT,buy,0.002,,61265.1,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:59.679000Z,4659228195,122.5302,false
2024-03-01T00:00:59.679000Z,BTCUSDT,buy,0.01,,61272.0,0,340.739,61275.30,61199.40,61274.40,,2024-03-01T00:00:59.679000Z,4659228269,612.72,false
2024-03-01T00:01:00.048000Z,BTCUSDT,buy,0.007,,61274.4,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:00.048000Z,4659228343,428.9208,false
2024-03-01T00:01:00.975000Z,BTCUSDT,buy,0.009,,61270.0,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:00.975000Z,4659228417,551.43,false
2024-03-01T00:01:02.595000Z,BTCUSDT,sell,0.167,,61272.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:02.595000Z,4659228491,10232.5576,true
2024-03-01T00:01:05.761000Z,BTCUSDT,sell,0.005,,61272.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:05.761000Z,4659228565,306.364,true
2024-03-01T00:01:09.152000Z,BTCUSDT,buy,0.005,,61272.9,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:09.152000Z,4659228639,306.3645,false
2024-03-01T00:01:13.957000Z,BTCUSDT,buy,0.012,,61273.7,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:13.957000Z,4659228713,735.2844,false
2024-03-01T00:01:18.585000Z,BTCUSDT,buy,0.005,,61273.7,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:18.585000Z,4659228787,306.3685,false
2024-03-01T00:01:21.022000Z,BTCUSDT,buy,0.7,,61273.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:21.022000Z,4659228861,42891.66,false
2024-03-01T00:01:23.344000Z,BTCUSDT,buy,0.1,,61276.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.344000Z,4659228935,6127.68,false
2024-03-01T00:01:23.344000Z,BTCUSDT,buy,0.002,,61280.4,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.344000Z,4659229009,122.5608,false
2024-03-01T00:01:23.344000Z,BTCUSDT,buy,0.081,,61284.6,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.344000Z,4659229083,4964.0526,false
2024-03-01T00:01:23.344000Z,BTCUSDT,buy,0.002,,61289.3,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.344000Z,4659229157,122.5786,false
2024-03-01T00:01:23.344000Z,BTCUSDT,buy,0.01,,61293.3,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.344000Z,4659229231,612.933,false
2024-03-01T00:01:23.345000Z,BTCUSDT,buy,0.033,,61296.0,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.345000Z,4659229305,2022.768,false
2024-03-01T00:01:23.345000Z,BTCUSDT,buy,0.003,,61299.0,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.345000Z,4659229379,183.897,false
2024-03-01T00:01:23.399000Z,BTCUSDT,buy,0.033,,61284.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:23.399000Z,4659229453,2022.3984,false
2024-03-01T00:01:25.714000Z,BTCUSDT,sell,0.059,,61296.5,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:25.714000Z,4659229527,3616.4935,true
2024-03-01T00:01:25.965000Z,BTCUSDT,sell,0.115,,61294.2,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:25.965000Z,4659229601,7048.833,true
2024-03-01T00:01:26.158000Z,BTCUSDT,sell,0.002,,61282.6,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:26.158000Z,4659229675,122.5652,true
2024-03-01T00:01:26.502000Z,BTCUSDT,sell,0.005,,61277.0,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:26.502000Z,4659229749,306.385,true
2024-03-01T00:01:26.502000Z,BTCUSDT,sell,0.06,,61272.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:26.502000Z,4659229823,3676.368,true
2024-03-01T00:01:28.257000Z,BTCUSDT,sell,0.004,,61276.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:28.257000Z,4659229897,245.1072,true
2024-03-01T00:01:30.138000Z,BTCUSDT,sell,0.002,,61270.0,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:30.138000Z,4659229971,122.54,true
2024-03-01T00:01:30.138000Z,BTCUSDT,sell,0.653,,61261.9,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:30.138000Z,4659230045,40004.0207,true
2024-03-01T00:01:30.139000Z,BTCUSDT,sell,0.015,,61256.9,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:30.139000Z,4659230119,918.8535,true
2024-03-01T00:01:30.241000Z,BTCUSDT,sell,0.5,,61252.3,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:30.241000Z,4659230193,30626.15,true
2024-03-01T00:01:30.917000Z,BTCUSDT,sell,0.005,,61250.2,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:30.917000Z,4659230267,306.251,true
2024-03-01T00:01:32.949000Z,BTCUSDT,buy,0.003,,61250.3,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:32.949000Z,4659230341,183.7509,false
2024-03-01T00:01:36.367000Z,BTCUSDT,sell,0.003,,61250.0,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:36.367000Z,4659230415,183.75,true
2024-03-01T00:01:36.538000Z,BTCUSDT,sell,0.004,,61246.1,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:36.538000Z,4659230489,244.9844,true
2024-03-01T00:01:36.758000Z,BTCUSDT,buy,0.589,,61238.5,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:36.758000Z,4659230563,36069.4765,false
2024-03-01T00:01:36.793000Z,BTCUSDT,buy,0.3,,61238.6,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:36.793000Z,4659230637,18371.58,false
2024-03-01T00:01:37.223000Z,BTCUSDT,buy,0.012,,61239.1,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:37.223000Z,4659230711,734.8692,false
2024-03-01T00:01:37.983000Z,BTCUSDT,buy,0.003,,61240.5,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:37.983000Z,4659230785,183.7215,false
2024-03-01T00:01:37.984000Z,BTCUSDT,buy,0.061,,61249.9,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:37.984000Z,4659230859,3736.2439,false
2024-03-01T00:01:40.018000Z,BTCUSDT,sell,0.005,,61238.6,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:40.018000Z,4659230933,306.193,true
2024-03-01T00:01:41.688000Z,BTCUSDT,sell,0.02,,61238.6,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:41.688000Z,4659231007,1224.772,true
2024-03-01T00:01:43.293000Z,BTCUSDT,buy,0.5,,61235.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:43.293000Z,4659231081,30617.9,false
2024-03-01T00:01:43.898000Z,BTCUSDT,sell,0.02,,61238.6,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:43.898000Z,4659231155,1224.772,true
2024-03-01T00:01:44.851000Z,BTCUSDT,buy,0.002,,61244.5,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:44.851000Z,4659231229,122.489,false
2024-03-01T00:01:48.421000Z,BTCUSDT,buy,0.004,,61247.8,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:48.421000Z,4659231303,244.9912,false
2024-03-01T00:01:49.960000Z,BTCUSDT,buy,0.003,,61255.0,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:49.960000Z,4659231377,183.765,false
2024-03-01T00:01:52.741000Z,BTCUSDT,buy,0.002,,61256.3,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:52.741000Z,4659231451,122.5126,false
2024-03-01T00:01:55.621000Z,BTCUSDT,sell,0.003,,61260.5,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:55.621000Z,4659231525,183.7815,true
2024-03-01T00:01:55.623000Z,BTCUSDT,sell,0.002,,61260.4,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:55.623000Z,4659231599,122.5208,true
2024-03-01T00:01:57.212000Z,BTCUSDT,buy,0.002,,61257.5,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:57.212000Z,4659231673,122.515,false
2024-03-01T00:01:58.764000Z,BTCUSDT,sell,0.005,,61260.4,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:58.764000Z,4659231747,306.302,true
2024-03-01T00:01:59.119000Z,BTCUSDT,sell,0.005,,61257.4,0,329.354,61300.80,61235.80,61254.60,,2024-03-01T00:01:59.119000Z,4659231821,306.287,true
2024-03-01T00:02:00.419000Z,BTCUSDT,buy,0.001,,61258.0,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:00.419000Z,4659231895,61.258,false
2024-03-01T00:02:03.421000Z,BTCUSDT,buy,0.032,,61261.0,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:03.421000Z,4659231969,1960.352,false
2024-03-01T00:02:05.617000Z,BTCUSDT,buy,0.013,,61263.9,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:05.617000Z,4659232043,796.4307,false
2024-03-01T00:02:06.537000Z,BTCUSDT,buy,0.059,,61273.9,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:06.537000Z,4659232117,3615.1601,false
2024-03-01T00:02:09.406000Z,BTCUSDT,buy,0.057,,61277.8,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:09.406000Z,4659232191,3492.8346,false
2024-03-01T00:02:10.077000Z,BTCUSDT,sell,0.419,,61277.7,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:10.077000Z,4659232265,25675.3563,true
2024-03-01T00:02:12.140000Z,BTCUSDT,buy,0.005,,61265.8,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:12.140000Z,4659232339,306.329,false
2024-03-01T00:02:15.216000Z,BTCUSDT,buy,0.2,,61269.6,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:15.216000Z,4659232413,12253.92,false
2024-03-01T00:02:17.241000Z,BTCUSDT,sell,0.002,,61277.6,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:17.241000Z,4659232487,122.5552,true
2024-03-01T00:02:19.127000Z,BTCUSDT,sell,0.002,,61274.8,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:19.127000Z,4659232561,122.5496,true
2024-03-01T00:02:22.977000Z,BTCUSDT,sell,0.005,,61273.0,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:22.977000Z,4659232635,306.365,true
2024-03-01T00:02:24.353000Z,BTCUSDT,sell,0.019,,61269.6,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:24.353000Z,4659232709,1164.1224,true
2024-03-01T00:02:24.512000Z,BTCUSDT,buy,0.002,,61262.8,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:24.512000Z,4659232784,122.5256,false
2024-03-01T00:02:26.582000Z,BTCUSDT,sell,0.005,,61257.4,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:26.582000Z,4659232858,306.287,true
2024-03-01T00:02:27.064000Z,BTCUSDT,sell,0.012,,61247.0,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:27.064000Z,4659232932,734.964,true
2024-03-01T00:02:28.171000Z,BTCUSDT,sell,0.005,,61238.6,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:28.171000Z,4659233006,306.193,true
2024-03-01T00:02:29.483000Z,BTCUSDT,sell,0.002,,61232.8,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:29.483000Z,4659233080,122.4656,true
2024-03-01T00:02:29.953000Z,BTCUSDT,sell,0.004,,61227.1,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:29.953000Z,4659233154,244.9084,true
2024-03-01T00:02:30.777000Z,BTCUSDT,sell,0.014,,61221.6,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:30.777000Z,4659233228,857.1024,true
2024-03-01T00:02:31.664000Z,BTCUSDT,sell,0.014,,61212.3,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:31.664000Z,4659233302,856.9722,true
2024-03-01T00:02:32.502000Z,BTCUSDT,buy,0.079,,61214.4,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:32.502000Z,4659233376,4835.9376,false
2024-03-01T00:02:33.436000Z,BTCUSDT,buy,0.055,,61224.7,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:33.436000Z,4659233450,3367.3585,false
2024-03-01T00:02:34.631000Z,BTCUSDT,buy,0.017,,61237.7,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:34.631000Z,4659233524,1041.0409,false
2024-03-01T00:02:35.341000Z,BTCUSDT,sell,0.003,,61235.5,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:35.341000Z,4659233598,183.7065,true
2024-03-01T00:02:36.378000Z,BTCUSDT,sell,0.002,,61224.3,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:36.378000Z,4659233672,122.4486,true
2024-03-01T00:02:36.562000Z,BTCUSDT,sell,0.01,,61221.3,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:36.562000Z,4659233746,612.213,true
2024-03-01T00:02:37.124000Z,BTCUSDT,sell,0.01,,61210.0,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:37.124000Z,4659233820,612.1,true
2024-03-01T00:02:38.999000Z,BTCUSDT,sell,0.024,,61211.3,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:38.999000Z,4659233894,1469.0712,true
2024-03-01T00:02:39.707000Z,BTCUSDT,buy,0.003,,61216.5,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:39.707000Z,4659233968,183.6495,false
2024-03-01T00:02:42.583000Z,BTCUSDT,sell,0.005,,61217.1,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:42.583000Z,4659234042,306.0855,true
2024-03-01T00:02:43.412000Z,BTCUSDT,buy,0.009,,61226.7,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:43.412000Z,4659234116,551.0403,false
2024-03-01T00:02:48.381000Z,BTCUSDT,buy,0.003,,61229.5,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:48.381000Z,4659234190,183.6885,false
2024-03-01T00:02:50.190000Z,BTCUSDT,sell,0.029,,61222.2,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:50.190000Z,4659234264,1775.4438,true
2024-03-01T00:02:51.612000Z,BTCUSDT,buy,0.003,,61215.4,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:51.612000Z,4659234338,183.6462,false
2024-03-01T00:02:53.145000Z,BTCUSDT,buy,0.002,,61219.0,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:53.145000Z,4659234412,122.438,false
2024-03-01T00:02:53.912000Z,BTCUSDT,sell,0.002,,61218.2,0,140.121,61277.80,61208.30,61218.30,,2024-03-01T00:02:53.912000Z,4659234486,122.4364,true
2024-03-01T00:03:00.439000Z,BTCUSDT,sell,0.005,,61218.2,0,153.227,61261.30,61202.80,61237.80,,2024-03-01T00:03:00.439000Z,4659234560,306.091,true
2024-03-01T00:03:04.211000Z,BTCUSDT,buy,0.005,,61218.3,0,153.227,61261.30,61202.80,61237.80,,2024-03-01T00:03:04.211000Z,4659234634,306.0915,false
2024-03-01T00:03:07.494000Z,BTCUSDT,buy,0.002,,61218.3,0,153.227,61261.30,61202.80,61237.80,,2024-03-01T00:03:07.494000Z,4659234708,122.4366,false
