timestamp,symbol,bid,ask,bid_qty,ask_qty,transaction_time,event_time,update_id
2024-03-01T00:00:56.311000Z,BTCUSDT,61261.80000000,61261.90000000,7.33500000,0.08300000,2024-03-01T00:00:56.311000Z,2024-03-01T00:00:56.317000Z,4070930223074
2024-03-01T00:00:57.312000Z,BTCUSDT,61261.80000000,61261.90000000,7.30600000,2.67600000,2024-03-01T00:00:57.312000Z,2024-03-01T00:00:57.318000Z,4070930275965
2024-03-01T00:00:58.315000Z,BTCUSDT,61262.00000000,61262.10000000,3.81900000,3.40200000,2024-03-01T00:00:58.315000Z,2024-03-01T00:00:58.321000Z,4070930329940
2024-03-01T00:00:59.315000Z,BTCUSDT,61261.60000000,61261.70000000,6.28700000,1.42100000,2024-03-01T00:00:59.315000Z,2024-03-01T00:00:59.321000Z,4070930497853
2024-03-01T00:01:00.351000Z,BTCUSDT,61274.30000000,61274.40000000,3.57400000,4.09500000,2024-03-01T00:01:00.351000Z,2024-03-01T00:01:00.357000Z,4070930592029
2024-03-01T00:01:01.377000Z,BTCUSDT,61269.90000000,61270.00000000,4.20900000,3.99800000,2024-03-01T00:01:01.377000Z,2024-03-01T00:01:01.382000Z,4070930711054
2024-03-01T00:01:02.377000Z,BTCUSDT,61272.80000000,61272.90000000,1.51600000,5.42200000,2024-03-01T00:01:02.377000Z,2024-03-01T00:01:02.381000Z,4070930809170
2024-03-01T00:01:03.380000Z,BTCUSDT,61272.80000000,61272.90000000,4.45300000,2.25500000,2024-03-01T00:01:03.380000Z,2024-03-01T00:01:03.387000Z,4070930890730
2024-03-01T00:01:04.393000Z,BTCUSDT,61272.80000000,61272.90000000,5.25200000,0.82000000,2024-03-01T00:01:04.393000Z,2024-03-01T00:01:04.399000Z,4070931000534
2024-03-01T00:01:05.397000Z,BTCUSDT,61272.80000000,61272.90000000,6.68100000,0.23000000,2024-03-01T00:01:05.397000Z,2024-03-01T00:01:05.404000Z,4070931081605
2024-03-01T00:01:06.439000Z,BTCUSDT,61272.80000000,61272.90000000,5.00300000,2.20000000,2024-03-01T00:01:06.439000Z,2024-03-01T00:01:06.444000Z,4070931152518
2024-03-01T00:01:07.482000Z,BTCUSDT,61272.80000000,61272.90000000,5.77500000,1.82300000,2024-03-01T00:01:07.482000Z,2024-03-01T00:01:07.489000Z,4070931239213
2024-03-01T00:01:08.487000Z,BTCUSDT,61272.80000000,61272.90000000,5.85000000,3.21700000,2024-03-01T00:01:08.487000Z,2024-03-01T00:01:08.494000Z,4070931316229
2024-03-01T00:01:09.493000Z,BTCUSDT,61273.60000000,61273.70000000,8.40100000,5.79300000,2024-03-01T00:01:09.493000Z,2024-03-01T00:01:09.500000Z,4070931401831
2024-03-01T00:01:10.509000Z,BTCUSDT,61273.60000000,61273.70000000,6.21000000,6.76200000,2024-03-01T00:01:10.509000Z,2024-03-01T00:01:10.517000Z,4070931501979
2024-03-01T00:01:11.528000Z,BTCUSDT,61273.60000000,61273.70000000,4.93500000,5.52400000,2024-03-01T00:01:11.528000Z,2024-03-01T00:01:11.533000Z,4070931574424
2024-03-01T00:01:12.539000Z,BTCUSDT,61273.60000000,61273.70000000,7.09400000,3.29500000,2024-03-01T00:01:12.539000Z,2024-03-01T00:01:12.543000Z,4070931655725
2024-03-01T00:01:13.541000Z,BTCUSDT,61273.60000000,61273.70000000,6.22300000,1.17700000,2024-03-01T00:01:13.541000Z,2024-03-01T00:01:13.547000Z,4070931748007
2024-03-01T00:01:14.621000Z,BTCUSDT,61273.60000000,61273.70000000,7.37700000,0.02900000,2024-03-01T00:01:14.621000Z,2024-03-01T00:01:14.627000Z,4070931843350
2024-03-01T00:01:15.732000Z,BTCUSDT,61273.60000000,61273.70000000,5.94100000,2.86700000,2024-03-01T00:01:15.732000Z,2024-03-01T00:01:15.736000Z,4070931919345
2024-03-01T00:01:16.752000Z,BTCUSDT,61273.60000000,61273.70000000,6.12800000,3.49000000,2024-03-01T00:01:16.752000Z,2024-03-01T00:01:16.757000Z,4070931980967
2024-03-01T00:01:17.764000Z,BTCUSDT,61273.60000000,61273.70000000,5.26600000,2.78500000,2024-03-01T00:01:17.764000Z,2024-03-01T00:01:17.769000Z,4070932063104
2024-03-01T00:01:18.771000Z,BTCUSDT,61273.70000000,61273.80000000,9.61500000,4.71900000,2024-03-01T00:01:18.771000Z,2024-03-01T00:01:18.776000Z,4070932140055
2024-03-01T00:01:19.780000Z,BTCUSDT,61273.70000000,61273.80000000,9.57000000,3.67600000,2024-03-01T00:01:19.780000Z,2024-03-01T00:01:19.785000Z,4070932202689
2024-03-01T00:01:20.787000Z,BTCUSDT,61273.70000000,61273.80000000,10.11700000,4.49400000,2024-03-01T00:01:20.787000Z,2024-03-01T00:01:20.793000Z,4070932264540
2024-03-01T00:01:21.803000Z,BTCUSDT,61273.70000000,61273.80000000,10.23100000,1.78500000,2024-03-01T00:01:21.803000Z,2024-03-01T00:01:21.809000Z,4070932395135
2024-03-01T00:01:22.803000Z,BTCUSDT,61276.70000000,61276.80000000,6.74700000,1.77800000,2024-03-01T00:01:22.803000Z,2024-03-01T00:01:22.818000Z,4070932524802
2024-03-01T00:01:23.803000Z,BTCUSDT,61296.50000000,61296.60000000,3.29200000,5.55300000,2024-03-01T00:01:23.803000Z,2024-03-01T00:01:23.809000Z,4070932669099
2024-03-01T00:01:24.803000Z,BTCUSDT,61296.50000000,61296.60000000,2.67500000,5.00700000,2024-03-01T00:01:24.803000Z,2024-03-01T00:01:24.813000Z,4070932745740
2024-03-01T00:01:25.887000Z,BTCUSDT,61296.50000000,61296.60000000,4.03100000,4.62500000,2024-03-01T00:01:25.887000Z,2024-03-01T00:01:25.892000Z,4070932814867
2024-03-01T00:01:26.904000Z,BTCUSDT,61276.80000000,61276.90000000,2.70900000,3.92600000,2024-03-01T00:01:26.904000Z,2024-03-01T00:01:26.910000Z,4070933030657
2024-03-01T00:01:27.912000Z,BTCUSDT,61276.80000000,61276.90000000,3.66000000,3.65100000,2024-03-01T00:01:27.912000Z,2024-03-01T00:01:27.916000Z,4070933117582
2024-03-01T00:01:28.978000Z,BTCUSDT,61276.80000000,61276.90000000,2.43500000,6.76100000,2024-03-01T00:01:28.978000Z,2024-03-01T00:01:28.984000Z,4070933189138
2024-03-01T00:01:29.985000Z,BTCUSDT,61276.80000000,61276.90000000,1.28700000,6.45400000,2024-03-01T00:01:29.985000Z,2024-03-01T00:01:29.992000Z,4070933284957
2024-03-01T00:01:30.998000Z,BTCUSDT,61250.20000000,61250.30000000,3.61800000,4.11500000,2024-03-01T00:01:30.998000Z,2024-03-01T00:01:31.005000Z,4070933499628
2024-03-01T00:01:32.004000Z,BTCUSDT,61250.20000000,61250.30000000,2.33200000,2.54000000,2024-03-01T00:01:32.004000Z,2024-03-01T00:01:32.010000Z,4070933582911
2024-03-01T00:01:33.021000Z,BTCUSDT,61250.20000000,61250.30000000,4.27900000,3.08800000,2024-03-01T00:01:33.021000Z,2024-03-01T00:01:33.028000Z,4070933654612
2024-03-01T00:01:34.033000Z,BTCUSDT,61250.20000000,61250.30000000,3.84200000,2.36000000,2024-03-01T00:01:34.033000Z,2024-03-01T00:01:34.038000Z,4070933715583
2024-03-01T00:01:35.066000Z,BTCUSDT,61250.20000000,61250.30000000,2.11200000,3.42300000,2024-03-01T00:01:35.066000Z,2024-03-01T00:01:35.072000Z,4070933793767
2024-03-01T00:01:36.068000Z,BTCUSDT,61250.20000000,61250.30000000,1.81500000,4.00800000,2024-03-01T00:01:36.068000Z,2024-03-01T00:01:36.074000Z,4070933880294
2024-03-01T00:01:37.068000Z,BTCUSDT,61239.00000000,61239.10000000,1.97200000,2.85900000,2024-03-01T00:01:37.068000Z,2024-03-01T00:01:37.075000Z,4070934039943
2024-03-01T00:01:38.073000Z,BTCUSDT,61249.60000000,61249.70000000,3.53400000,1.09400000,2024-03-01T00:01:38.073000Z,2024-03-01T00:01:38.079000Z,4070934118518
2024-03-01T00:01:39.141000Z,BTCUSDT,61238.60000000,61238.70000000,1.87800000,3.79600000,2024-03-01T00:01:39.141000Z,2024-03-01T00:01:39.146000Z,4070934220608
2024-03-01T00:01:40.175000Z,BTCUSDT,61238.60000000,61238.70000000,2.78400000,2.98700000,2024-03-01T00:01:40.175000Z,2024-03-01T00:01:40.182000Z,4070934286493
2024-03-01T00:01:41.227000Z,BTCUSDT,61238.60000000,61238.70000000,3.30900000,3.74100000,2024-03-01T00:01:41.227000Z,2024-03-01T00:01:41.232000Z,4070934366468
2024-03-01T00:01:42.237000Z,BTCUSDT,61238.60000000,61238.70000000,2.79300000,2.66100000,2024-03-01T00:01:42.237000Z,2024-03-01T00:01:42.242000Z,4070934431857
2024-03-01T00:01:43.240000Z,BTCUSDT,61238.60000000,61238.70000000,2.78700000,2.44700000,2024-03-01T00:01:43.240000Z,2024-03-01T00:01:43.246000Z,4070934485962
2024-03-01T00:01:44.241000Z,BTCUSDT,61238.60000000,61238.70000000,6.56300000,0.01300000,2024-03-01T00:01:44.241000Z,2024-03-01T00:01:44.246000Z,4070934591843
2024-03-01T00:01:45.245000Z,BTCUSDT,61247.20000000,61247.30000000,10.00400000,0.39400000,2024-03-01T00:01:45.245000Z,2024-03-01T00:01:45.251000Z,4070934710264
2024-03-01T00:01:46.245000Z,BTCUSDT,61247.20000000,61247.30000000,8.37700000,0.82700000,2024-03-01T00:01:46.245000Z,2024-03-01T00:01:46.250000Z,4070934768896
2024-03-01T00:01:47.267000Z,BTCUSDT,61247.20000000,61247.30000000,10.04000000,1.18500000,2024-03-01T00:01:47.267000Z,2024-03-01T00:01:47.271000Z,4070934825361
2024-03-01T00:01:48.293000Z,BTCUSDT,61247.20000000,61247.30000000,9.67000000,0.41500000,2024-03-01T00:01:48.293000Z,2024-03-01T00:01:48.299000Z,4070934881472
2024-03-01T00:01:49.317000Z,BTCUSDT,61250.00000000,61250.10000000,11.97600000,0.50100000,2024-03-01T00:01:49.317000Z,2024-03-01T00:01:49.324000Z,4070935003494
2024-03-01T00:01:50.317000Z,BTCUSDT,61255.90000000,61256.00000000,7.45700000,0.72900000,2024-03-01T00:01:50.317000Z,2024-03-01T00:01:50.324000Z,4070935106893
2024-03-01T00:01:51.336000Z,BTCUSDT,61255.90000000,61256.00000000,5.78000000,0.43200000,2024-03-01T00:01:51.336000Z,2024-03-01T00:01:51.343000Z,4070935203545
2024-03-01T00:01:52.349000Z,BTCUSDT,61256.20000000,61256.30000000,5.41100000,5.60800000,2024-03-01T00:01:52.349000Z,2024-03-01T00:01:52.354000Z,4070935277599
2024-03-01T00:01:53.353000Z,BTCUSDT,61260.30000000,61260.40000000,9.28200000,1.64100000,2024-03-01T00:01:53.353000Z,2024-03-01T00:01:53.357000Z,4070935356750
2024-03-01T00:01:54.363000Z,BTCUSDT,61260.50000000,61260.60000000,6.05400000,2.67000000,2024-03-01T00:01:54.363000Z,2024-03-01T00:01:54.368000Z,4070935454814
2024-03-01T00:01:55.383000Z,BTCUSDT,61260.50000000,61260.60000000,5.53700000,1.33100000,2024-03-01T00:01:55.383000Z,2024-03-01T00:01:55.387000Z,4070935515585
2024-03-01T00:01:56.384000Z,BTCUSDT,61256.20000000,61256.30000000,5.27100000,2.08000000,2024-03-01T00:01:56.384000Z,2024-03-01T00:01:56.389000Z,4070935609132
2024-03-01T00:01:57.387000Z,BTCUSDT,61258.70000000,61258.80000000,7.73800000,1.10200000,2024-03-01T00:01:57.387000Z,2024-03-01T00:01:57.393000Z,4070935698078
2024-03-01T00:01:58.400000Z,BTCUSDT,61260.40000000,61260.50000000,2.40200000,2.56100000,2024-03-01T00:01:58.400000Z,2024-03-01T00:01:58.405000Z,4070935790343
2024-03-01T00:01:59.400000Z,BTCUSDT,61254.50000000,61254.60000000,3.07700000,4.39200000,2024-03-01T00:01:59.400000Z,2024-03-01T00:01:59.406000Z,4070935865499
2024-03-01T00:02:00.400000Z,BTCUSDT,61257.40000000,61257.50000000,1.55100000,0.00500000,2024-03-01T00:02:00.400000Z,2024-03-01T00:02:00.407000Z,4070935953175
2024-03-01T00:02:01.400000Z,BTCUSDT,61260.40000000,61260.50000000,1.97200000,2.66900000,2024-03-01T00:02:01.400000Z,2024-03-01T00:02:01.407000Z,4070936065501
2024-03-01T00:02:02.400000Z,BTCUSDT,61260.40000000,61260.50000000,4.03400000,3.90600000,2024-03-01T00:02:02.400000Z,2024-03-01T00:02:02.408000Z,4070936163451
2024-03-01T00:02:03.402000Z,BTCUSDT,61260.90000000,61261.00000000,8.03200000,2.40200000,2024-03-01T00:02:03.402000Z,2024-03-01T00:02:03.407000Z,4070936260294
2024-03-01T00:02:04.469000Z,BTCUSDT,61260.90000000,61261.00000000,9.22000000,1.44400000,2024-03-01T00:02:04.469000Z,2024-03-01T00:02:04.476000Z,4070936378892
2024-03-01T00:02:05.477000Z,BTCUSDT,61260.90000000,61261.00000000,8.09700000,6.24500000,2024-03-01T00:02:05.477000Z,2024-03-01T00:02:05.485000Z,4070936474532
2024-03-01T00:02:06.504000Z,BTCUSDT,61269.70000000,61269.80000000,7.16900000,0.38500000,2024-03-01T00:02:06.504000Z,2024-03-01T00:02:06.513000Z,4070936629570
2024-03-01T00:02:07.528000Z,BTCUSDT,61277.70000000,61277.80000000,7.45100000,0.24300000,2024-03-01T00:02:07.528000Z,2024-03-01T00:02:07.535000Z,4070936748867
2024-03-01T00:02:08.556000Z,BTCUSDT,61277.70000000,61277.80000000,3.93500000,2.15200000,2024-03-01T00:02:08.556000Z,2024-03-01T00:02:08.561000Z,4070936837970
2024-03-01T00:02:09.576000Z,BTCUSDT,61277.70000000,61277.80000000,5.12700000,1.53000000,2024-03-01T00:02:09.576000Z,2024-03-01T00:02:09.583000Z,4070936905414
2024-03-01T00:02:10.590000Z,BTCUSDT,61265.70000000,61265.80000000,0.97400000,6.77300000,2024-03-01T00:02:10.590000Z,2024-03-01T00:02:10.595000Z,4070937087195
2024-03-01T00:02:11.619000Z,BTCUSDT,61265.70000000,61265.80000000,4.72800000,1.94500000,2024-03-01T00:02:11.619000Z,2024-03-01T00:02:11.624000Z,4070937187894
2024-03-01T00:02:12.622000Z,BTCUSDT,61265.70000000,61265.80000000,6.14700000,1.91200000,2024-03-01T00:02:12.622000Z,2024-03-01T00:02:12.626000Z,4070937328753
2024-03-01T00:02:13.625000Z,BTCUSDT,61265.70000000,61265.80000000,7.33400000,1.14100000,2024-03-01T00:02:13.625000Z,2024-03-01T00:02:13.631000Z,4070937444854
2024-03-01T00:02:14.651000Z,BTCUSDT,61266.10000000,61266.20000000,10.66700000,1.41700000,2024-03-01T00:02:14.651000Z,2024-03-01T00:02:14.655000Z,4070937522167
2024-03-01T00:02:15.651000Z,BTCUSDT,61269.60000000,61269.70000000,11.66900000,1.93700000,2024-03-01T00:02:15.651000Z,2024-03-01T00:02:15.656000Z,4070937609531
2024-03-01T00:02:16.651000Z,BTCUSDT,61269.60000000,61269.70000000,12.62200000,2.14800000,2024-03-01T00:02:16.651000Z,2024-03-01T00:02:16.657000Z,4070937692129
2024-03-01T00:02:17.679000Z,BTCUSDT,61277.60000000,61277.70000000,3.42900000,6.64900000,2024-03-01T00:02:17.679000Z,2024-03-01T00:02:17.682000Z,4070937793457
2024-03-01T00:02:18.683000Z,BTCUSDT,61277.60000000,61277.70000000,3.85800000,5.54500000,2024-03-01T00:02:18.683000Z,2024-03-01T00:02:18.688000Z,4070937855300
2024-03-01T00:02:19.706000Z,BTCUSDT,61273.00000000,61273.10000000,3.39700000,4.80600000,2024-03-01T00:02:19.706000Z,2024-03-01T00:02:19.715000Z,4070937991215
2024-03-01T00:02:20.797000Z,BTCUSDT,61273.00000000,61273.10000000,3.58700000,3.53100000,2024-03-01T00:02:20.797000Z,2024-03-01T00:02:20.804000Z,4070938070215
2024-03-01T00:02:21.797000Z,BTCUSDT,61273.00000000,61273.10000000,3.75400000,3.34000000,2024-03-01T00:02:21.797000Z,2024-03-01T00:02:21.804000Z,4070938179929
2024-03-01T00:02:22.858000Z,BTCUSDT,61273.00000000,61273.10000000,3.48300000,4.28400000,2024-03-01T00:02:22.858000Z,2024-03-01T00:02:22.864000Z,4070938278528
2024-03-01T00:02:23.858000Z,BTCUSDT,61269.60000000,61269.70000000,1.43200000,6.93900000,2024-03-01T00:02:23.858000Z,2024-03-01T00:02:23.863000Z,4070938362161
2024-03-01T00:02:24.862000Z,BTCUSDT,61262.00000000,61262.10000000,0.56100000,16.96900000,2024-03-01T00:02:24.862000Z,2024-03-01T00:02:24.868000Z,4070938493354
2024-03-01T00:02:25.908000Z,BTCUSDT,61262.00000000,61262.10000000,0.34000000,15.94400000,2024-03-01T00:02:25.908000Z,2024-03-01T00:02:25.915000Z,4070938596606
2024-03-01T00:02:26.919000Z,BTCUSDT,61253.30000000,61253.40000000,0.04500000,4.54600000,2024-03-01T00:02:26.919000Z,2024-03-01T00:02:26.924000Z,4070938768388
2024-03-01T00:02:27.919000Z,BTCUSDT,61238.60000000,61238.70000000,2.94800000,1.39000000,2024-03-01T00:02:27.919000Z,2024-03-01T00:02:27.924000Z,4070938935097
2024-03-01T00:02:29.064000Z,BTCUSDT,61238.60000000,61238.70000000,3.48100000,3.11800000,2024-03-01T00:02:29.064000Z,2024-03-01T00:02:29.070000Z,4070939069466
2024-03-01T00:02:30.067000Z,BTCUSDT,61226.00000000,61226.10000000,0.74700000,8.46400000,2024-03-01T00:02:30.067000Z,2024-03-01T00:02:30.074000Z,4070939260412
2024-03-01T00:02:31.068000Z,BTCUSDT,61218.00000000,61218.10000000,0.91300000,15.33500000,2024-03-01T00:02:31.068000Z,2024-03-01T00:02:31.076000Z,4070939445142
2024-03-01T00:02:32.068000Z,BTCUSDT,61212.30000000,61212.40000000,3.70500000,1.08400000,2024-03-01T00:02:32.068000Z,2024-03-01T00:02:32.075000Z,4070939656493
2024-03-01T00:02:33.068000Z,BTCUSDT,61224.60000000,61224.70000000,4.13700000,1.06200000,2024-03-01T00:02:33.068000Z,2024-03-01T00:02:33.073000Z,4070939783412
2024-03-01T00:02:34.074000Z,BTCUSDT,61235.10000000,61235.20000000,3.21800000,4.75800000,2024-03-01T00:02:34.074000Z,2024-03-01T00:02:34.080000Z,4070939937824
2024-03-01T00:02:35.079000Z,BTCUSDT,61237.60000000,61237.70000000,3.01300000,5.01900000,2024-03-01T00:02:35.079000Z,2024-03-01T00:02:35.084000Z,4070940059397
2024-03-01T00:02:36.081000Z,BTCUSDT,61235.30000000,61235.40000000,0.06100000,4.96100000,2024-03-01T00:02:36.081000Z,2024-03-01T00:02:36.090000Z,4070940136309
2024-03-01T00:02:37.081000Z,BTCUSDT,61212.40000000,61212.50000000,0.10300000,10.16600000,2024-03-01T00:02:37.081000Z,2024-03-01T00:02:37.089000Z,4070940320821
2024-03-01T00:02:38.124000Z,BTCUSDT,61208.30000000,61208.40000000,6.08500000,0.70000000,2024-03-01T00:02:38.124000Z,2024-03-01T00:02:38.129000Z,4070940421145
2024-03-01T00:02:39.140000Z,BTCUSDT,61211.30000000,61211.40000000,5.21100000,0.60100000,2024-03-01T00:02:39.140000Z,2024-03-01T00:02:39.146000Z,4070940510017
2024-03-01T00:02:40.168000Z,BTCUSDT,61217.10000000,61217.20000000,2.41400000,7.61800000,2024-03-01T00:02:40.168000Z,2024-03-01T00:02:40.175000Z,4070940602474
2024-03-01T00:02:41.199000Z,BTCUSDT,61217.10000000,61217.20000000,3.25900000,5.25800000,2024-03-01T00:02:41.199000Z,2024-03-01T00:02:41.205000Z,4070940666217
2024-03-01T00:02:42.217000Z,BTCUSDT,61217.10000000,61217.20000000,5.00600000,2.76600000,2024-03-01T00:02:42.217000Z,2024-03-01T00:02:42.223000Z,4070940811395
2024-03-01T00:02:43.219000Z,BTCUSDT,61224.70000000,61224.80000000,11.63000000,0.47600000,2024-03-01T00:02:43.219000Z,2024-03-01T00:02:43.226000Z,4070940929457
2024-03-01T00:02:44.282000Z,BTCUSDT,61229.40000000,61229.50000000,0.43200000,2.99700000,2024-03-01T00:02:44.282000Z,2024-03-01T00:02:44.288000Z,4070941062629
2024-03-01T00:02:45.282000Z,BTCUSDT,61229.40000000,61229.50000000,3.79100000,1.78300000,2024-03-01T00:02:45.282000Z,2024-03-01T00:02:45.288000Z,4070941132807
2024-03-01T00:02:46.322000Z,BTCUSDT,61229.40000000,61229.50000000,4.11400000,1.51400000,2024-03-01T00:02:46.322000Z,2024-03-01T00:02:46.327000Z,4070941191769
2024-03-01T00:02:47.326000Z,BTCUSDT,61229.40000000,61229.50000000,2.71100000,5.31400000,2024-03-01T00:02:47.326000Z,2024-03-01T00:02:47.331000Z,4070941301397
2024-03-01T00:02:48.326000Z,BTCUSDT,61229.40000000,61229.50000000,2.12600000,5.60200000,2024-03-01T00:02:48.326000Z,2024-03-01T00:02:48.331000Z,4070941376284
2024-03-01T00:02:49.330000Z,BTCUSDT,61222.20000000,61222.30000000,1.22600000,9.27200000,2024-03-01T00:02:49.330000Z,2024-03-01T00:02:49.336000Z,4070941472664
2024-03-01T00:02:50.366000Z,BTCUSDT,61222.20000000,61222.30000000,0.23300000,8.93800000,2024-03-01T00:02:50.366000Z,2024-03-01T00:02:50.372000Z,4070941540157
2024-03-01T00:02:51.385000Z,BTCUSDT,61215.30000000,61215.40000000,3.38600000,3.30300000,2024-03-01T00:02:51.385000Z,2024-03-01T00:02:51.391000Z,4070941626998
2024-03-01T00:02:52.395000Z,BTCUSDT,61218.80000000,61218.90000000,6.43200000,0.00600000,2024-03-01T00:02:52.395000Z,2024-03-01T00:02:52.402000Z,4070941734271
2024-03-01T00:02:53.396000Z,BTCUSDT,61223.00000000,61223.10000000,4.47500000,4.86700000,2024-03-01T00:02:53.396000Z,2024-03-01T00:02:53.400000Z,4070941831670
2024-03-01T00:02:54.415000Z,BTCUSDT,61218.20000000,61218.30000000,1.88900000,4.69300000,2024-03-01T00:02:54.415000Z,2024-03-01T00:02:54.421000Z,4070941913641
2024-03-01T00:02:55.463000Z,BTCUSDT,61218.20000000,61218.30000000,3.10200000,3.67300000,2024-03-01T00:02:55.463000Z,2024-03-01T00:02:55.469000Z,4070941984946
2024-03-01T00:02:56.468000Z,BTCUSDT,61218.20000000,61218.30000000,1.81800000,4.82700000,2024-03-01T00:02:56.468000Z,2024-03-01T00:02:56.473000Z,4070942046612
2024-03-01T00:02:57.469000Z,BTCUSDT,61218.20000000,61218.30000000,2.77600000,3.52100000,2024-03-01T00:02:57.469000Z,2024-03-01T00:02:57.474000Z,4070942112021
2024-03-01T00:02:58.479000Z,BTCUSDT,61218.20000000,61218.30000000,1.74400000,4.92400000,2024-03-01T00:02:58.479000Z,2024-03-01T00:02:58.486000Z,4070942201822
2024-03-01T00:02:59.484000Z,BTCUSDT,61218.20000000,61218.30000000,1.25100000,5.61500000,2024-03-01T00:02:59.484000Z,2024-03-01T00:02:59.490000Z,4070942277825
2024-03-01T00:03:00.492000Z,BTCUSDT,61218.20000000,61218.30000000,1.94200000,4.22500000,2024-03-01T00:03:00.492000Z,2024-03-01T00:03:00.498000Z,4070942348201
2024-03-01T00:03:01.498000Z,BTCUSDT,61218.20000000,61218.30000000,1.81400000,3.98000000,2024-03-01T00:03:01.498000Z,2024-03-01T00:03:01.504000Z,4070942429649
2024-03-01T00:03:02.504000Z,BTCUSDT,61218.20000000,61218.30000000,2.67900000,3.76900000,2024-03-01T00:03:02.504000Z,2024-03-01T00:03:02.515000Z,4070942544247
2024-03-01T00:03:03.508000Z,BTCUSDT,61218.20000000,61218.30000000,3.44500000,4.17400000,2024-03-01T00:03:03.508000Z,2024-03-01T00:03:03.515000Z,4070942642594
2024-03-01T00:03:04.511000Z,BTCUSDT,61218.20000000,61218.30000000,3.46500000,4.04500000,2024-03-01T00:03:04.511000Z,2024-03-01T00:03:04.515000Z,4070942721511
2024-03-01T00:03:05.527000Z,BTCUSDT,61218.20000000,61218.30000000,4.47800000,3.86900000,2024-03-01T00:03:05.527000Z,2024-03-01T00:03:05.532000Z,4070942792050
2024-03-01T00:03:06.562000Z,BTCUSDT,61218.20000000,61218.30000000,3.08700000,4.88000000,2024-03-01T00:03:06.562000Z,2024-03-01T00:03:06.567000Z,4070942856145
2024-03-01T00:03:07.562000Z,BTCUSDT,61218.20000000,61218.30000000,3.23800000,3.93100000,2024-03-01T00:03:07.562000Z,2024-03-01T00:03:07.568000Z,4070942941722
2024-03-01T00:03:08.563000Z,BTCUSDT,61218.20000000,61218.30000000,3.50800000,5.15100000,2024-03-01T00:03:08.563000Z,2024-03-01T00:03:08.569000Z,4070943014137
2024-03-01T00:03:09.592000Z,BTCUSDT,61218.20000000,61218.30000000,3.26900000,5.15200000,2024-03-01T00:03:09.592000Z,2024-03-01T00:03:09.598000Z,4070943092962
2024-03-01T00:03:10.597000Z,BTCUSDT,61214.90000000,61215.00000000,0.00400000,2.98500000,2024-03-01T00:03:10.597000Z,2024-03-01T00:03:10.605000Z,4070943191319
2024-03-01T00:03:11.599000Z,BTCUSDT,61203.30000000,61203.40000000,0.18700000,7.78700000,2024-03-01T00:03:11.599000Z,2024-03-01T00:03:11.605000Z,4070943343578
2024-03-01T00:03:12.600000Z,BTCUSDT,61202.80000000,61202.90000000,4.82100000,3.21100000,2024-03-01T00:03:12.600000Z,2024-03-01T00:03:12.608000Z,4070943474536
2024-03-01T00:03:13.600000Z,BTCUSDT,61233.90000000,61234.00000000,0.16800000,0.00200000,2024-03-01T00:03:13.600000Z,2024-03-01T00:03:13.607000Z,4070943668158
2024-03-01T00:03:14.605000Z,BTCUSDT,61241.40000000,61241.50000000,0.82300000,9.92900000,2024-03-01T00:03:14.605000Z,2024-03-01T00:03:14.609000Z,4070943829770
2024-03-01T00:03:15.606000Z,BTCUSDT,61235.40000000,61235.50000000,4.94400000,4.13800000,2024-03-01T00:03:15.606000Z,2024-03-01T00:03:15.619000Z,4070943922625
2024-03-01T00:03:16.616000Z,BTCUSDT,61235.40000000,61235.50000000,3.05100000,4.22000000,2024-03-01T00:03:16.616000Z,2024-03-01T00:03:16.621000Z,4070944013885
2024-03-01T00:03:17.619000Z,BTCUSDT,61227.60000000,61227.70000000,7.11800000,1.63400000,2024-03-01T00:03:17.619000Z,2024-03-01T00:03:17.624000Z,4070944145161
2024-03-01T00:03:18.640000Z,BTCUSDT,61227.60000000,61227.70000000,6.67400000,1.80800000,2024-03-01T00:03:18.640000Z,2024-03-01T00:03:18.646000Z,4070944199955
2024-03-01T00:03:19.674000Z,BTCUSDT,61227.60000000,61227.70000000,6.95000000,1.86200000,2024-03-01T00:03:19.674000Z,2024-03-01T00:03:19.681000Z,4070944259105
2024-03-01T00:03:20.680000Z,BTCUSDT,61227.60000000,61227.70000000,0.86500000,4.95300000,2024-03-01T00:03:20.680000Z,2024-03-01T00:03:20.690000Z,4070944386003
2024-03-01T00:03:21.716000Z,BTCUSDT,61227.60000000,61227.70000000,0.76800000,4.13100000,2024-03-01T00:03:21.716000Z,2024-03-01T00:03:21.720000Z,4070944510799
2024-03-01T00:03:22.734000Z,BTCUSDT,61227.60000000,61227.70000000,3.06600000,2.94600000,2024-03-01T00:03:22.734000Z,2024-03-01T00:03:22.738000Z,4070944611644
2024-03-01T00:03:23.776000Z,BTCUSDT,61227.60000000,61227.70000000,2.95200000,2.75600000,2024-03-01T00:03:23.776000Z,2024-03-01T00:03:23.781000Z,4070944672624
2024-03-01T00:03:24.776000Z,BTCUSDT,61227.60000000,61227.70000000,3.94800000,2.38800000,2024-03-01T00:03:24.776000Z,2024-03-01T00:03:24.780000Z,4070944730251
2024-03-01T00:03:25.859000Z,BTCUSDT,61227.60000000,61227.70000000,0.71500000,3.92200000,2024-03-01T00:03:25.859000Z,2024-03-01T00:03:25.863000Z,4070944808305
