scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
high_vol,E0_ideal,buy-and-hold,10,14.387107753311543,6.699211753678622,10.631615171629779,18.26570120375532,0.1535638398682192,1
high_vol,E0_ideal,deepseek:deepseek-v4-pro,10,11.260098935278673,6.635675283756194,7.258892626961772,14.90750858309357,0.09335464881150271,8
high_vol,E0_ideal,glm:glm-5,10,12.161835705745622,6.292273521946187,8.265727430310559,15.36742435663282,0.11337788491831928,5
high_vol,E0_ideal,mean-reversion,10,4.63528722157365,3.5409546092391984,2.3237740906793154,6.490644626996456,0.019047978452971803,12
high_vol,E0_ideal,minimum-variance,10,13.508071685226216,6.865501794542181,9.808436470586699,17.73966029603778,0.1353666658040465,3
high_vol,E0_ideal,naive-momentum,10,11.806597001167237,6.899802179492097,7.592584921226741,15.341106602958638,0.10442162533424888,7
high_vol,E0_ideal,poe:claude-opus-4.7,10,12.036860316117973,6.17898142605977,8.323582876259302,15.329951830028795,0.11206643497397258,6
high_vol,E0_ideal,poe:gemini-3.1-pro,10,10.852551970989575,7.374046228989369,6.481138131270312,15.06420790327994,0.09061283805440315,9
high_vol,E0_ideal,poe:gpt-5.5,10,12.333904892753559,6.120902888261763,8.582681313286184,15.474266290000406,0.11475350450040818,4
high_vol,E0_ideal,random,10,10.4568031475105,4.89325679661159,7.602053362300343,13.2771915873081,0.09909413415386019,10
high_vol,E0_ideal,risk-parity,10,13.905938661395433,6.490749015890434,10.25598035458576,17.719741955624038,0.14182022255346285,2
high_vol,E0_ideal,signal-weighted,10,8.285277579515256,3.822181534982678,5.839158397748405,10.38203999890614,0.029716987966651343,11
high_vol,E1_default_stress,buy-and-hold,10,12.82514524765441,6.116610097471081,9.310600463147276,16.40177809346082,0.13494121181487256,1
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,10,9.068217887723794,7.14312516485334,5.231951189472904,13.260461934720016,0.08062213685277872,5
high_vol,E1_default_stress,glm:glm-5,10,8.754527799493085,7.3994947669228806,4.388248491267943,12.896674171186465,0.08358311506771263,7
high_vol,E1_default_stress,mean-reversion,10,4.487327680711015,3.2864318130338064,2.4780960523828295,6.347555057364851,0.025055752090923943,12
high_vol,E1_default_stress,minimum-variance,10,11.289745228004636,6.056319919003368,8.157104589587025,15.170213908620841,0.10735995512592725,2
high_vol,E1_default_stress,naive-momentum,10,9.30148425165541,8.244824916346865,4.097919453507343,13.508841944445459,0.08663010942837904,4
high_vol,E1_default_stress,poe:claude-opus-4.7,10,8.684568637335488,6.81116281349664,4.843968239163042,12.583267200971147,0.08225502106884669,9
high_vol,E1_default_stress,poe:gemini-3.1-pro,10,7.517796928508237,6.563704424916355,3.7089338335563027,11.394909538768175,0.07284436456936277,10
high_vol,E1_default_stress,poe:gpt-5.5,10,8.691609459786552,7.323698147334178,4.514015417868398,12.806023368838538,0.08196511051574082,8
high_vol,E1_default_stress,random,10,9.034147177024442,5.2182009621231025,6.12797449221103,12.198377439069782,0.07816187948272935,6
high_vol,E1_default_stress,risk-parity,10,11.06363853953592,5.655377348335477,8.086839697074025,14.604992535228726,0.10486770461569991,3
high_vol,E1_default_stress,signal-weighted,10,5.1851308014595165,4.681871660417585,2.0638112589483364,7.6286895354926285,0.017335404155887434,11
